@relation 'kyoto-train-50-50'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute Label {A,N}

@data
0,0,0,0.011905,1,0,0.4,0,0,0,0,0,N
0.000015,0.018667,0.045172,0.02381,1,0,0.33,0.28,0.91,0,0,0,N
0.000013,0.024444,0.033448,0.035714,1,0,0,0.53,0.99,0,0,0,N
0.000013,0.02,0.021034,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.037174,0.276,0.562759,0.035714,1,0,0,0.14,0.12,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.96,0.96,0,0,0,N
0.000013,0.035111,0.041724,0,0,0,0,0,0.02,0,0,0,N
0.019122,0.020444,0.015862,0.011905,1,0,0,0.09,0.33,0,0,0,N
0.019348,0.020444,0.015862,0.011905,1,0,0,0.17,0.17,0,0,0,N
0.000014,0.02,0.021034,0.107143,1,0,0,0.96,0.96,0,0,0,N
1,0.224444,0.53931,0.02381,1,0,0,1,0.99,0,0,0,N
0.074068,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000015,0.016,0.017931,0.071429,1,0,0,0.51,0.97,0,0,0,N
0.000016,0.019556,0.026207,0.047619,1,0,0.2,0.55,1,0,0,0,N
0.000024,0.02,0.03,0,0,0,0,0,0.01,0,0,0,N
0.000031,0.02,0.033793,0.02381,1,0,0,0.97,0.98,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.96,1,0,0,0,N
0,0,0,0.035714,1,1,0.67,0.01,0.01,0,1,1,N
0.000029,0.02,0.03,0.059524,1,0,0,0,0.29,0,0,0,N
0.000013,0.02,0.034828,0.035714,1,0,0,0.98,0.98,0,0,0,N
0.000014,0.032444,0.039655,0.083333,1,0,0,0.07,0.59,0,0,0,N
0.00002,0.019111,0.034483,0.214286,1,0,0,0.17,1,0,0,0,N
0.059219,0.224444,0.53931,0.011905,1,0,0,0.94,0.98,0,0,0,N
0.000019,0.024444,0.033448,0.071429,1,0,0,0.53,0.95,0,0,0,N
0.019364,0.020444,0.015862,0.011905,1,0,0,0.07,0.07,0,0,0,N
0.000015,0.020444,0.034483,0.047619,1,0,0,0.44,0.86,0,0,0,N
0.000019,0.028,0.036207,0.333333,1,0,0,0.28,1,0,0,0,N
0.118524,0.561333,0.630345,0,0,0,0,0.1,0.1,0,0,0,N
0.000012,0.028444,0.036552,0.083333,1,0,0,0.87,0.89,0,0,0,N
0.032783,0.276,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.000001,0.02,0.068621,0,0,0,0,0,0,0,0,0,N
0.000013,0.016,0.017931,0.083333,1,0,0.12,0.54,0.99,0,0,0,N
0.000015,0.020444,0.03,0.071429,1,0,0,0.98,1,0,0,0,N
0.000021,0.015111,0.064828,0.011905,1,0,0,0.01,0.01,0,0,0,N
0,0,0,0.095238,1,0,0,0.61,0.95,0.02,0.08,0.05,N
0.031792,0.276,0.562759,0.02381,1,0,0,0.21,0.2,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.017333,0.028621,0.119048,1,0,0,0.82,0.98,0,0,0,N
0.000028,0.02,0.083793,0,0,0,0,0,0.02,0,0,0,N
0.000015,0.018667,0.035862,0.011905,1,0,0,0.51,0.51,0,0,0,N
0.031346,0.283111,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.000024,0.025333,0.034138,0,0,0,0,0,0.03,0,0,0,N
0.000012,0.02,0.021034,0.071429,1,0,0.14,0.97,0.97,0,0,0,N
0.000011,0.021333,0.076552,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000013,0.020444,0.03,0.071429,1,0,0,1,1,0,0,0,N
0.000014,0.019556,0.026207,0.047619,1,0,0,0.54,1,0,0,0,N
0.000026,0.017778,0.073793,0,0,0,0,0,0.16,0,0,0,N
0.000018,0.028444,0.036552,0.107143,1,0,0,0.98,0.98,0,0,0,N
0.134279,0.231111,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.000014,0.028444,0.036552,0.095238,1,0,0,0.97,0.97,0,0,0,N
0.024353,0.224444,0.53931,0.047619,1,0,0,1,0.98,0,0,0,N
0.000015,0.028444,0.036552,0.083333,1,0,0,0.96,0.97,0,0,0.01,N
0.000569,0.021333,0.016552,0,0,0,0.33,0.03,0.03,1,0,0,N
0.019383,0.020444,0.015862,0,0,0,0,0.15,0.15,0,0,0,N
0.023212,0.224444,0.53931,0.035714,1,0,0,0.74,0.75,0,0,0,N
0.000013,0.02,0.034828,0.047619,1,0,0,0.94,0.96,0,0,0,N
0.030233,0.238222,0.53931,0.119048,1,0,0,0.12,0.12,0,0,0,N
0.021809,0.224444,0.53931,0.035714,1,0,0,1,0.99,0,0,0,N
0.019225,0.020444,0.015862,0.011905,1,0,0,0.12,0.12,0,0,0,N
0.000023,0.017778,0.028276,0.095238,1,0,0,0.08,0.09,0,0,0,N
0.000013,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.073899,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000014,0.019111,0.034483,0.154762,1,0,0,0.17,0.97,0,0,0,N
0.000014,0.016889,0.034138,0.345238,1,0,0,0.1,1,0,0,0,N
0.045748,0.224444,0.53931,0.011905,1,0,0,0.53,0.53,0,0,0,N
0.000019,0.02,0.027586,0.154762,1,0,0,0.86,0.99,0,0,0,N
0.000015,0.028889,0.04069,0.178571,1,0.13,0.11,0.67,0.91,0,0.15,0.11,N
0.000003,0.02,0.035172,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.028444,0.036552,0.059524,1,0,0,1,1,0,0,0,N
0.031262,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.019158,0.020444,0.015862,0.011905,1,0,0.04,0.02,0.02,0,0,0,N
0.007068,0.019556,0.015172,0.071429,1,0,0.02,0.11,0.11,0,0,0,N
0.000014,0.020444,0.046552,0.02381,1,0,0,0.45,0.45,0,0,0,N
0.000015,0.028444,0.036552,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.02,0.021034,0.047619,1,0,0,0.98,0.98,0,0,0,N
0.026635,0.231111,0.53931,0.035714,1,0,0,0.64,0.63,0,0,0,N
0.000015,0.024444,0.036897,0.02381,1,0,0,0,0.98,0,0,0,N
0.000012,0.028444,0.036552,0.059524,1,0,0,0.96,0.96,0,0,0,N
0.000018,0.019111,0.034483,0.190476,1,0,0,0.16,1,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.94,0.96,0,0,0,N
0.000015,0.019556,0.026207,0.083333,1,0,0,0.51,0.9,0,0,0,N
0.000015,0.024444,0.033448,0.095238,1,0,0.2,0.54,0.93,0,0,0,N
0.032688,0.224444,0.53931,0.035714,1,0,0,0.99,0.94,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.146087,0.659111,0.677241,0,0,0,0,0.04,0.06,0,0,0,N
0.115403,0.276,0.562759,0,0,0,0,0.05,0.18,0,0,0,N
0.000013,0.016,0.017931,0.047619,1,0,0,0.39,0.97,0,0,0,N
0,0,0,0,0,0,0.36,0,0,0,0,0,N
0.000014,0.026667,0.026207,0.02381,1,0,0,0.05,0.11,0,0,0,N
0.005904,0.018667,0.014483,0.178571,1,0,0,0.1,0.81,0,0,0,N
0.000015,0.02,0.033793,0.035714,1,0,0,0.97,0.97,0,0,0,N
0.000013,0.021333,0.076552,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000011,0.02,0.03,0.011905,1,0,0,0,0.31,0,0,0,N
0.000015,0.02,0.033793,0.035714,1,0,0,0.98,0.98,0,0,0,N
0.000018,0.02,0.021034,0.095238,1,0,0,0.97,0.99,0,0,0,N
0.000014,0.020444,0.046552,0.011905,1,0,0,0.44,0.46,0,0,0,N
0.00514,0.02,0.03,0.047619,1,0,0,0.01,0.04,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.000022,0.024444,0.033448,0.083333,1,0,0.09,0.53,0.89,0,0,0,N
0.000016,0.02,0.03,0.011905,1,0,0,0,0.17,0,0,0,N
0.000013,0.028444,0.036552,0.107143,1,0,0,0.94,0.96,0,0,0,N
0.000024,0.030222,0.034138,0,0,0,0,0,0.01,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.98,1,0,0,0,N
0,0,0,0.02381,1,1,0.5,0,0,0,0,0,N
0.019221,0.020444,0.015862,0.261905,1,0,0,0.2,0.96,0,0,0,N
0.000028,0.02,0.075517,0.011905,1,0,0,0.01,0.07,0,0,0,N
0.000014,0.025778,0.034483,0.166667,1,0,0,0.83,0.98,0,0,0,N
0.00068,0.021333,0.016552,0,0,0,0.33,0.04,0.04,1,0,0,N
0.000015,0.024444,0.033448,0.071429,1,0,0,0.55,1,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.85,0.87,0,0,0,N
0.000013,0.016,0.03,0.047619,1,0,0,0.52,0.99,0,0,0,N
0.033032,0.283111,0.562759,0.02381,1,0,0,0.21,0.19,0,0,0,N
0.000014,0.02,0.039655,0.035714,1,0,0,0,0.94,0,0,0,N
0.073997,0.224444,0.53931,0.011905,1,0,0,0.97,0.97,0,0,0,N
0.000016,0.019111,0.034483,0.166667,1,0,0,0.18,0.98,0,0,0,N
0.000023,0.019111,0.034483,0.083333,1,0,0,0.17,0.96,0,0.06,0.02,N
0.081396,0.02,0.015517,0,0,0,0,0.03,0.03,0.33,0.33,0.33,N
0.000015,0.016,0.017931,0.059524,1,0,0,0.51,0.86,0,0,0,N
0.000014,0.02,0.033793,0.035714,1,0,0,0.92,0.92,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000001,0.020444,0.046552,0.011905,1,0,0,0.33,0.36,0,0,0,N
0.033087,0.224444,0.53931,0.035714,1,0,0,0.99,0.97,0,0,0,N
0.000026,0.015111,0.08,0,0,0,0,0,0.35,0,0,0,N
0.017511,0.020444,0.015862,0.011905,1,0,0,0.02,0.02,0,0,0,N
0.000013,0.02,0.035172,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.074033,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.029953,0.231111,0.53931,0.142857,0.75,0,0,1,0.97,0,0,0,N
0,0,0,0.02381,1,1,0.92,0,0,0,0,0,N
0.031535,0.276,0.562759,0.02381,1,0,0,0.18,0.18,0,0,0,N
0.000015,0.02,0.034138,0.047619,1,0,0,0.11,1,0,0,0,N
0.000013,0.02,0.035172,0.071429,1,0,0,1,1,0,0,0,N
0.000028,0.020444,0.03,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.024889,0.033793,0.02381,1,0,0,0.02,0.05,0,0,0,N
0.000016,0.02,0.033793,0.02381,1,0,0,0.94,0.94,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.96,0.98,0,0,0,N
0.074016,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000015,0.02,0.035172,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.000014,0.019111,0.034483,0.166667,1,0,0,0.17,1,0,0,0,N
0.000018,0.020444,0.03,0.059524,1,0,0,0.91,0.93,0,0,0,N
0.123138,0.231111,0.53931,0,0,0,0,0.19,0.19,0,0,0,N
0.000014,0.020444,0.03,0.071429,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.05977,0.231111,0.53931,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000015,0.016,0.017931,0.071429,1,0,0.14,0.57,0.96,0,0,0,N
0.000014,0.026222,0.037931,0.630952,1,0,0,0.09,0.97,0,0,0,N
0,0.019556,0.036207,0.035714,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.028444,0.036552,0.011905,1,0,0,1,1,0,0,0,N
0.019211,0.020444,0.015862,0.011905,1,0,0,0.06,0.06,0,0,0,N
0.000028,0.023111,0.032414,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.022324,0.224444,0.53931,0.059524,1,0,0,1,0.97,0,0,0,N
0.000013,0.02,0.034828,0.035714,1,0,0,0.9,0.92,0,0,0,N
0.000022,0.018667,0.028966,0.011905,1,0,0,0.17,0.65,0,0,0,N
0.000012,0.02,0.027586,0.130952,1,0,0,0.75,0.96,0,0,0,N
0.000015,0.028444,0.036552,0.095238,1,0,0,0.97,1,0,0,0,N
0.000012,0.016,0.017931,0.02381,1,0,0,0.58,0.98,0,0,0,N
0.021742,0.224444,0.53931,0.059524,0.8,0,0,1,0.97,0,0,0,N
0.000015,0.028444,0.036552,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.037631,0.276,0.562759,0.035714,1,0,0,0.15,0.15,0,0,0,N
0.000016,0.024444,0.033448,0.083333,1,0,0,0.59,1,0,0,0,N
0,0,0,0,0,0,0.5,0.02,0.02,1,1,1,N
0.23565,0.231111,0.53931,0.035714,1,0,0,0.19,0.38,0,0,0,N
0.000027,0.027556,0.035862,0,0,0,0,0,0.01,0,0,0,N
0.019188,0.020444,0.015862,0.011905,1,0,0,0.08,0.08,0,0,0,N
0.019426,0.020444,0.015862,0.011905,1,0,0,0.06,0.8,0,0,0,N
0.188955,0.410667,0.558621,0,0,0,0,0.24,0.24,0,0,0,N
0.021628,0.224444,0.53931,0.059524,1,0,0,0.98,0.96,0,0,0,N
0.000011,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
1,0.053333,0,0,0,0,1,0.01,0.01,1,0,0,N
0.000026,0.020444,0.084483,0,0,0,0,0,0.29,0,0,0,N
0.000019,0.016,0.017931,0.071429,1,0,0,0.55,1,0,0,0,N
0.000001,0.020444,0.03,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000012,0.02,0.021034,0.083333,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,0.33,0,0.03,0,0,1,N
0.000025,0.02,0.068621,0.047619,1,0,0,0.03,0.08,0,0,0,N
0.000015,0.02,0.021034,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.000016,0.017333,0.028621,0.154762,1,0,0,0.81,0.98,0,0,0,N
0.058242,0.224444,0.53931,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000016,0.02,0.021034,0.083333,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.030345,0.047619,1,0,0,0.25,0.99,0,0,0,N
0.000015,0.021778,0.076897,0.011905,1,0,0,0.01,0.18,0,0,0,N
0.000012,0.02,0.021034,0.107143,1,0,0,0.95,0.97,0,0,0,N
0.000014,0.02,0.029655,0.190476,1,0,0.05,0.26,0.94,0,0,0,N
0.000013,0.02,0.021034,0.095238,1,0,0,0.82,0.82,0,0,0,N
0.000025,0.024889,0.033793,0,0,0,0,0,0.02,0,0,0,N
0.000014,0.02,0.03069,0,0,0,0,0.03,0.25,0,0,0,N
0.02241,0.224444,0.53931,0.059524,1,0,0,0.98,0.97,0,0,0,N
0.00002,0.02,0.035862,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000032,0.02,0.021034,0.107143,1,0,0,1,1,0,0,0,N
0.002994,0.018667,0.014483,0.047619,1,0,0,0.1,0.8,0,0,0,N
0.000016,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.021034,0.083333,1,0,0,0.96,0.98,0,0,0,N
0.01766,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000013,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.139405,0.042667,0,0,0,0,0.67,0,0,0,0,0,N
0.000018,0.019556,0.026207,0.083333,1,0,0.12,0.55,0.99,0,0,0,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.96,0.96,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.049126,0.238222,0.53931,0.059524,1,0,0,0.48,0.48,0,0,0,N
0.000569,0.021333,0.016552,0,0,0,0.75,0.05,0.05,1,0,0,N
0.000012,0.02,0.035172,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.02,0.021034,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.021601,0.224444,0.53931,0.035714,1,0,0,1,0.98,0,0,0,N
0.000017,0.02,0.033793,0.035714,1,0,0,0.92,0.93,0,0,0,N
0.000013,0.02,0.021034,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.073887,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000019,0.02,0.03,0,0,0,0,0.1,0.1,0,0,0,N
0.00002,0.023556,0.061034,0.059524,1,0,0,0,0.32,0,0,0,N
0.000019,0.021778,0.076897,0.035714,1,0,0,0,0.23,0,0,0,N
0.058512,0.224444,0.53931,0.02381,1,0,0,1,1,0,0,0,N
0.000012,0.028444,0.036552,0.083333,1,0,0,0.92,0.94,0,0,0,N
0.000015,0.019111,0.034483,0.190476,1,0,0,0.18,1,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.000015,0.020444,0.046552,0.02381,1,0,0,0.6,0.6,0,0,0,N
0.074067,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000049,0.013333,0.024828,0.178571,1,0,0,0.15,0.18,0,0,0,N
0.000014,0.024444,0.033448,0.083333,1,0,0.12,0.55,1,0,0,0,N
0.000001,0.02,0.021034,0.059524,1,0,0,0.95,0.97,0,0,0,N
0.000021,0.02,0.068621,0,0,0,0,0.02,0.3,0,0,0,N
0,0,0,0,0,0,0,0.09,0.31,0,0.22,0.06,N
0.035844,0.283111,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.000013,0.02,0.027586,0.142857,1,0,0,0.81,0.96,0,0,0,N
0.000014,0.021333,0.055172,0,0,0,0.67,0,0.09,0,0,0,N
0.032078,0.224444,0.53931,0.035714,1,0,0,1,0.99,0,0,0,N
0.000014,0.024,0.024138,0.035714,1,0,0,0.03,0.69,0,0,0,N
0.000016,0.02,0.033793,0.02381,1,0,0,0.94,0.95,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.96,0.96,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.96,0.98,0,0,0,N
0,0,0,0,0,0,0.5,0,0.01,0,0,1,N
0.000022,0.016,0.017931,0.083333,1,0,0,0.56,0.94,0,0,0,N
0.000014,0.028,0.032414,0,0,0,0,0,0.3,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,1,1,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.94,0.94,0,0,0,N
0,0,0,0,0,0,0.6,0,0,0,0,0,N
0.00002,0.019556,0.026207,0.095238,1,0,0,0.56,1,0,0,0,N
0.000013,0.019556,0.026207,0.059524,1,0,0,0.55,0.97,0,0,0,N
0.000012,0.02,0.035172,0.083333,1,0,0,1,1,0,0,0,N
0.000037,0.02,0.021034,0.107143,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0,0,0,0.3,0,0,0,0,0,N
0.000013,0.02,0.021034,0.095238,1,0,0,0.97,0.97,0,0,0,N
0.000017,0.016,0.03,0.071429,1,0,0,0.52,0.96,0,0,0,N
0.000013,0.019556,0.026207,0.083333,1,0,0,0.53,0.97,0,0,0,N
0.000014,0.022667,0.032069,0.083333,1,0,0,0.33,0.51,0,0,0,N
0.031585,0.283111,0.562759,0.035714,1,0,0,0.22,0.22,0,0,0,N
0.000019,0.019111,0.034483,0.238095,1,0,0,0.17,1,0,0,0,N
0,0,0,0,0,0,0.33,0,0,0,0,0,N
0,0,0,0.02381,0,0,0.33,0.01,0.01,0,1,1,N
0.000015,0.028444,0.036552,0.059524,1,0,0,1,1,0,0,0,N
0.000013,0.020444,0.03,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.019152,0.020444,0.015862,0.011905,1,0,0,0.16,0.44,0,0,0,N
0.000014,0.028444,0.036552,0.095238,1,0,0.11,0.87,0.91,0,0,0,N
0,0,0,0,0,0,1,0.03,0.03,1,0,0,N
0.000015,0.019111,0.034483,0.190476,1,0,0,0.17,0.99,0,0,0,N
0,0,0,0,0,0,0.71,0,0,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.076701,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.024444,0.033448,0.083333,1,0,0,0.59,1,0,0,0,N
0.000279,0.020444,0.015862,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000013,0.028444,0.036552,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.021409,0.224444,0.53931,0.047619,1,0,0,1,0.97,0,0,0,N
0.00002,0.028444,0.036552,0.107143,1,0,0,1,1,0,0,0,N
0.019197,0.020444,0.015862,0.035714,1,0,0,0.15,0.57,0,0,0,N
0.402234,0.017778,0,0,0,0,0.57,0,0,0,0,0,N
0.000013,0.028444,0.036552,0.095238,1,0,0,0.95,0.97,0,0,0,N
0.019391,0.020444,0.015862,0.011905,1,0,0,0.13,0.44,0,0,0.11,N
0.073845,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.017665,0.02,0.015517,0,0,0,0,0,0,0,0,0,N
0.000014,0.02,0.034828,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000026,0.030222,0.034138,0.011905,1,0,0,0,0.25,0,0,0,N
0.000015,0.019111,0.034483,0.190476,1,0,0,0.17,0.97,0,0,0,N
0.000013,0.021333,0.076552,0.083333,1,0,0.12,0.03,0.17,0,0,0,N
0.019186,0.020444,0.015862,0.011905,1,0,0,0.1,0.27,0,0,0,N
0.006853,0.018667,0.014483,0,0,0,0,0.09,0.09,0,0,0,N
0.00002,0.019111,0.034483,0.178571,1,0,0,0.22,1,0,0,0,N
0.000013,0.02,0.021034,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.059736,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0,0,0,1,0.01,0.01,1,1,1,N
0.000035,0.021778,0.055517,0.011905,1,0,0,0.01,0.37,0,0,0,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.92,0.92,0,0,0,N
0.117797,0.042667,0,0,0,0,0.28,0,0,0,0,0,N
0.032855,0.276,0.562759,0.035714,1,0,0,0.15,0.15,0,0,0,N
0.02129,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000015,0.02,0.033793,0.02381,1,0,0,0.98,0.98,0,0,0,N
0.12263,0.238222,0.53931,0,0,0,0,0.05,0.05,0,0,0,N
0.000013,0.020444,0.03,0.083333,1,0,0,1,1,0,0,0,N
0.000013,0.02,0.058276,0,0,0,0,0,0.02,0,0,0,N
0.110954,0.231111,0.53931,0,0,0,0,0.33,0.33,0,0,0,N
0.019381,0.020444,0.015862,0,0,0,0.5,0.09,0.09,0,0,0,N
0.003651,0.019556,0.015172,0.047619,1,0,0,0.16,0.16,0,0,0,N
0.000028,0.02,0.047241,0,0,0,0,0.02,0.17,0,0,0,N
0.000013,0.016,0.017931,0.047619,1,0,0,0.56,0.99,0,0,0,N
0.00002,0.02,0.068621,0.011905,1,0,0,0.02,0.33,0,0,0,N
0.000012,0.016,0.03,0.035714,1,0,0,0.52,0.99,0,0,0,N
0.000013,0.028444,0.036552,0.083333,1,0,0,1,1,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000013,0.017778,0.01931,0,0,0,0,0.18,0.18,0,0,0,N
0.000018,0.021333,0.076552,0.047619,1,0,0.17,0.02,0.31,0,0,0,N
0.000014,0.019556,0.036207,0.047619,1,0,0,0.95,0.97,0,0,0,N
0.032118,0.276,0.562759,0.02381,1,0,0,0.13,0.13,0,0,0,N
0.120004,0,0,0,0,0,1,0,0.01,0,0,1,N
0.002007,0.018667,0.014483,0.011905,1,0,0.05,0.09,0.09,0,0,0,N
0.000012,0.016,0.017931,0.035714,1,0,0,0.46,0.97,0,0,0,N
0.000009,0.02,0.03,0,0,0,0,0,0.23,0,0,0,N
0.000012,0.016,0.017931,0.035714,1,0,0,0.49,0.99,0,0,0,N
0.141326,0.231111,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.00003,0.021333,0.071034,0,0,0,0,0,0,0,0,0,N
0.074006,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.02,0.033793,0.035714,1,0,0,0.96,0.96,0,0,0,N
0.000022,0.02,0.021034,0.095238,1,0,0.2,0.99,0.99,0,0,0,N
0.032891,0.276,0.562759,0.035714,1,0,0,0.15,0.15,0,0,0,N
0.000014,0.02,0.021034,0.107143,1,0,0,0.95,0.97,0,0,0,N
0.000021,0.02,0.03,0.011905,1,0,0,0.02,0.17,0,0,0,N
0.000014,0.028444,0.036552,0.107143,1,0,0,1,1,0,0,0,N
0.000013,0.02,0.035172,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.024047,0.224444,0.53931,0.047619,1,0,0,0.43,0.42,0,0,0,N
0.032974,0.224444,0.53931,0.035714,1,0,0,0.99,0.99,0,0,0,N
0.019185,0.020444,0.015862,0.22619,1,0,0,0.19,0.95,0,0,0,N
0.000015,0.016,0.03,0.059524,1,0,0,0.38,1,0,0,0,N
0.032736,0.276,0.562759,0.02381,0.5,0,0,0.17,0.15,0,0,0,N
0.000012,0.02,0.021034,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.000014,0.019111,0.033448,0,0,0,0,0.15,0.86,0,0,0.01,N
0,0,0,0.011905,1,1,1,0,0,0,0,0,N
0.032699,0.276,0.562759,0.035714,1,0,0,0.18,0.18,0,0,0,N
0.000014,0.016,0.03,0.035714,1,0,0,0.61,0.98,0,0,0,N
0,0,0,0.035714,1,1,1,0,0,0,0,0,N
0,0,0,0.02381,1,1,1,0,0,0,0,0,N
0.0266,0.231111,0.53931,0.035714,1,0,0,0.68,0.68,0,0,0,N
0.000535,0.021333,0.016552,0,0,0,1,0.01,0.01,1,0,0,N
0.000016,0.02,0.033793,0.02381,1,0,0,0.98,0.98,0,0,0,N
0.000017,0.016,0.03,0.107143,1,0,0,0.54,1,0,0,0,N
0.000012,0.02,0.033793,0.02381,1,0,0,0.98,0.98,0,0,0,N
0.000013,0.023111,0.023448,0.071429,1,0,0,0.89,0.97,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000019,0.02,0.021034,0.107143,1,0,0,0.95,0.95,0,0,0,N
0.000017,0.016,0.03,0.071429,1,0,0,0.58,1,0,0,0,N
0.000015,0.02,0.083793,0.02381,1,0,0,0,0.24,0,0,0,N
0.000013,0.028444,0.036552,0.095238,1,0,0,1,1,0,0,0,N
0.000019,0.02,0.03,0.011905,1,0,0,0.03,0.04,0,0,0,N
0.000024,0.02,0.03,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.96,0.96,0,0,0,N
0.00002,0.021333,0.076552,0.02381,1,0,0,0.02,0.37,0,0,0,N
