@relation 'kyoto-train-99-1'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute Label {A,N}

@data
0.000013,0.018667,0.028966,0.119048,1,0,0,0.18,0.18,0,0,0,N
0.000018,0.021778,0.022414,0.345238,1,0,0,0.29,1,0,0,0,N
0.000001,0.020444,0.034828,0.464286,1,0,0,0.09,0.95,0,0,0,N
0.000112,0.02,0.03,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.01,0,0,1,N
0.000017,0.02,0.068621,0.130952,1,0,0.08,0.02,0.24,0,0,0,N
0.000035,0.019111,0.034828,0.261905,1,0,0,0.13,1,0,0,0,N
0.000014,0.021778,0.076897,0,0,0,0,0,0.19,0,0,0,N
0.000031,0.021778,0.076897,0,0,0,0,0,0.19,0,0,0,N
0.036062,0.224444,0.53931,0.035714,1,0,0,1,0.98,0,0,0,N
0.000021,0.021778,0.076897,0.011905,1,0,0,0.03,0.04,0,0,0,N
0.019247,0.020444,0.015862,0,0,0,0,0.2,0.2,0,0,0,N
0.02151,0.224444,0.53931,0.047619,1,0,0,1,0.97,0,0,0,N
0.000022,0.02,0.03,0,0,0,0,0.01,0.21,0,0,0,N
0.000014,0.016,0.017931,0.107143,1,0,0,0.54,0.99,0,0,0,N
0.000012,0.016,0.017931,0.059524,1,0,0,0.54,1,0,0,0,N
0,0,0,0,0,0,0.25,0,0.02,0,0,1,N
0.119244,0,0,0.654762,1,0.98,0.95,0,0,0,0,0,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.91,0.91,0,0,0,N
0.023184,0.224444,0.53931,0.035714,1,0,0,1,0.98,0,0,0,N
0.000015,0.019556,0.026207,0.047619,1,0,0,0.55,1,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.97,0.97,0,0,0,N
0.000015,0.020444,0.046552,0.02381,1,0,0,0.58,0.59,0,0,0,N
0.000013,0.020444,0.03,0.071429,1,0,0,1,1,0,0,0,N
0.074065,0.224444,0.53931,0.011905,1,0,0,0.64,0.63,0,0,0,N
0.111422,0.231111,0.53931,0.011905,1,0,0,0.12,0.12,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.019175,0.020444,0.015862,0,0,0,0,0.22,0.62,0,0,0.1,N
0.032802,0.224444,0.53931,0.02381,1,0,0,0.99,0.97,0,0,0,N
0.019309,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.023925,0.020444,0.015862,0.011905,1,0,0,0.17,0.17,0,0,0,N
0.019222,0.020444,0.015862,0,0,0,0,0.13,0.13,0,0,0,N
0.000031,0.02,0.083793,0,0,0,0,0.01,0.37,0,0,0,N
0.000013,0.02,0.033793,0.02381,1,0,0,0.95,0.95,0,0,0,N
0.000018,0.02,0.075517,0.011905,0,0,0,0,0.16,0,0,0,N
0.000017,0.02,0.033793,0.02381,1,0,0.33,0.92,0.95,0,0,0,N
0.000013,0.024444,0.033448,0.035714,1,0,0,0.54,0.96,0,0,0,N
0.009978,0.018667,0.014483,0.178571,1,0,0.1,0.08,0.74,0,0,0,N
0.000014,0.02,0.034138,0.047619,1,0,0,0.72,1,0,0,0,N
0.000013,0.024444,0.033448,0.059524,1,0,0,0.54,1,0,0,0,N
0.000013,0.02,0.035172,0.071429,1,0,0,0.93,0.93,0,0,0,N
0.000013,0.019556,0.026207,0.071429,1,0,0,0.6,1,0,0,0,N
0.000014,0.021778,0.034138,0.285714,1,0,0,0.26,1,0,0,0,N
0.000012,0.02,0.034828,0.047619,1,0,0,0.92,0.92,0,0,0,N
0.000012,0.02,0.035172,0.059524,1,0,0,1,1,0,0,0,N
0.005041,0.017778,0.037586,0.047619,1,0,0,0.18,0.7,0,0,0,N
0.000012,0.028444,0.036552,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.000025,0.023111,0.068276,0,0,0,0,0,0.1,0,0,0,N
0.000015,0.02,0.021034,0.22619,1,0,0,0.26,1,0,0,0,N
0.000016,0.02,0.03,0,0,0,0,0.01,0.1,0,0,0,N
1,0.364,0.620345,0,0,0,0,0,0,0,0,0,N
0.000013,0.021778,0.076897,0.095238,0.88,0.12,0,0.01,0.22,0,0,0,N
0.000016,0.02,0.03,0.047619,1,0,0.2,0.01,0.08,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.97,0.97,0,0,0,N
0.000015,0.02,0.021034,0.107143,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.019147,0.020444,0.015862,0.011905,1,0,0,0.09,0.09,0,0,0,N
0.000023,0.020444,0.03,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.000021,0.029778,0.033793,0,0,0,0,0,0.02,0,0,0,N
0.000013,0.016,0.017931,0.059524,1,0,0,0.55,0.99,0,0,0,N
0.116556,0.561333,0.630345,0,0,0,0,0.11,0.11,0,0,0,N
0.000023,0.04,0.041724,0,0,0,0,0,0.07,0,0,0,N
0.000014,0.016,0.017931,0.059524,1,0,0,0.56,1,0,0,0,N
0.023875,0.224444,0.53931,0.047619,1,0,0,1,0.97,0,0,0,N
0.000012,0.016,0.03,0.035714,1,0,0,0.57,1,0,0,0,N
0.000013,0.024444,0.033448,0.035714,1,0,0,0.55,0.99,0,0,0,N
0.000012,0.02,0.035172,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.281968,0.013333,0.12,0,0,0,0,0,0.01,0,0,0,N
0.000016,0.016,0.03,0.071429,1,0,0.14,0.53,0.98,0,0,0,N
0.000022,0.016,0.03,0.071429,1,0,0,0.53,0.95,0,0,0,N
0.000013,0.02,0.035172,0.071429,1,0,0,1,1,0,0,0,N
0.000011,0.02,0.021034,0.059524,1,0,0,0.94,0.96,0,0,0,N
0.000022,0.019111,0.034483,0.238095,1,0,0,0.16,1,0,0,0,N
0.000023,0.02,0.03,0.071429,1,0,0,0,0.36,0,0,0,N
0.000015,0.024889,0.033793,0.02381,1,0,0,0.02,0.05,0,0,0,N
1,0.365333,0.61069,0,0,0,0,0,0,0,0,0,N
0.000014,0.024444,0.033448,0.047619,1,0,0,0.52,0.99,0,0,0,N
0.030925,0.224444,0.53931,0.02381,1,0,0,0.98,0.99,0,0,0,N
0.001935,0.019556,0.015172,0.035714,1,0,0,0.17,0.17,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,1,1,N
0.000014,0.019556,0.036207,0.035714,1,0,0,0.91,0.91,0,0,0,N
0,0,0,0.011905,1,1,1,0,0,0,0,0,N
0,0,0,0,0,0,0.67,0.11,0.11,1,0,0,N
0.000012,0.024444,0.033448,0.059524,1,0,0,0.57,0.99,0,0,0,N
0.021532,0.224444,0.53931,0.047619,1,0,0,0.98,0.97,0,0,0,N
0.019339,0.020444,0.015862,0,0,0,0,0.14,0.14,0,0,0,N
0.000015,0.028444,0.036552,0.095238,1,0,0,1,1,0,0,0,N
0.000013,0.02,0.021034,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.02,0.035172,0.095238,1,0,0,0.94,0.96,0,0,0,N
0.000015,0.02,0.033793,0.02381,1,0,0,0.92,0.92,0,0,0,N
1,0.224444,0.53931,0.035714,1,0,0,0.97,0.95,0,0,0,N
0.000013,0.016,0.017931,0.047619,1,0,0.17,0.52,0.94,0,0,0,N
0.000022,0.019556,0.036207,0.047619,1,0,0,0.98,0.98,0,0,0,N
0.000011,0.021778,0.076897,0.047619,1,0,0.2,0,0.35,0,0,0,N
0.000014,0.02,0.035862,0.047619,1,0,0,0.2,1,0,0,0,N
0.000013,0.016,0.03,0.095238,1,0,0,0.49,0.92,0,0,0,N
0.000013,0.02,0.034138,0.142857,1,0,0,0.13,1,0,0,0,N
0,0,0,0,0,0,0,0.01,0.01,1,0,0,N
0.000001,0.02,0.035172,0.107143,1,0,0,1,1,0,0,0,N
0.000024,0.025333,0.038966,0.047619,1,0,0,0,0.19,0,0,0,N
0.002415,0.018667,0.014483,0.119048,1,0,0,0.09,0.79,0,0,0,N
0.000013,0.02,0.021034,0.083333,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0,0,0,0.8,0,0.01,0,0,0,N
0.000044,0.018667,0.028966,0.261905,1,0,0,0.23,0.8,0,0,0,N
0.000023,0.025333,0.034138,0,0,0,0,0,0.05,0,0,0,N
0.000013,0.019556,0.026207,0.059524,1,0,0,0.59,1,0,0,0,N
0.000014,0.016,0.017931,0.02381,1,0,0,0.55,1,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.97,0.99,0,0,0,N
0.000017,0.016,0.017931,0.059524,1,0,0.17,0.56,0.98,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.96,0.96,0,0,0,N
0.000019,0.019111,0.026207,0.369048,1,0,0,0.25,1,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000014,0.02,0.068621,0.035714,1,0,0.2,0.01,0.3,0,0,0,N
0.225341,0.231111,0.53931,0.166667,1,0,0,0.28,0.28,0,0,0,N
0.000014,0.02,0.035172,0.083333,1,0,0,1,1,0,0,0,N
0,0,0,0,0,0,0.64,0,0,0,0,0,N
0.072218,0.224444,0.53931,0.011905,1,0,0,0.07,0.06,0,0,0,N
0.000019,0.019556,0.026207,0.071429,1,0,0,0.56,0.96,0,0,0,N
0.000024,0.02,0.068621,0,0,0,0,0.01,0.2,0,0,0,N
0.073961,0.224444,0.53931,0.011905,1,0,0,0.7,0.7,0,0,0,N
0.000025,0.02,0.021034,0.095238,1,0,0,1,1,0,0,0,N
0.000013,0.028,0.036207,0.357143,1,0,0,0.32,0.99,0,0,0,N
0,0,0,0,0,0,0.57,0,0,0,0,0,N
0.000019,0.028444,0.036552,0.107143,1,0,0,0.98,0.98,0,0,0,N
0,0.02,0.054138,0,0,0,0,0.02,0.2,0,0,0,N
0.000542,0.021333,0.016552,0,0,0,1,0.13,0.13,1,0,0,N
0,0,0,0,0,0,0.2,0,0,0,0,0,N
0.000018,0.021778,0.076897,0.02381,1,0,0,0,0.06,0,0,0,N
0.081398,0.224444,0.53931,0.011905,1,0,0,0.96,0.96,0,0,0,N
0.000015,0.019111,0.034483,0.166667,1,0,0,0.18,1,0,0,0,N
0.000024,0.023556,0.056897,0,0,0,0,0,0.2,0,0,0,N
0.285817,0.013333,0.12,0,0,0,0,0,0.01,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.000016,0.023111,0.023448,0.083333,1,0,0,0.9,0.95,0,0,0,N
0.000014,0.025778,0.034483,0.130952,1,0,0,0.76,0.91,0,0,0,N
0.000014,0.020444,0.046552,0.011905,1,0,0,0.55,0.55,0,0,0,N
0.007021,0.018667,0.014483,0,0,0,0,0.09,0.09,0,0,0,N
0.000028,0.032,0.03931,0.011905,0,0,0,0,0,0,0,0,N
0.00002,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.019556,0.026207,0.047619,1,0,0,0.6,1,0,0,0,N
0.000013,0.025333,0.034138,0.035714,1,0,0,0.28,0.36,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.074047,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,0.8,0,0,0,0,0,N
0.000546,0.021333,0.016552,0,0,0,0.67,0.17,0.17,1,0.18,0.18,N
0.000016,0.028444,0.036552,0.083333,1,0,0,0.84,0.84,0,0,0,N
0.002293,0.020444,0.015862,0.011905,1,0,0,0.19,0.19,0,0,0,N
0.000018,0.021778,0.022414,0.345238,1,0,0,0.27,1,0,0,0,N
0.01923,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.123071,0.231111,0.53931,0,0,0,0,0.21,0.21,0,0,0,N
0.019169,0.020444,0.015862,0.011905,1,0,0,0.09,0.09,0,0,0,N
0.000014,0.019111,0.034483,0.154762,1,0,0,0.22,0.91,0,0,0,N
0.00002,0.023556,0.068621,0.011905,1,0,0,0.01,0.02,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.018667,0.026207,0.154762,1,0,0,0.23,0.82,0,0,0,N
0.000014,0.016,0.03,0.130952,1,0,0,0.68,0.95,0,0.01,0.01,N
0.019215,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.000022,0.030222,0.037931,0.333333,1,0,0,0.28,1,0,0,0,N
0.000013,0.019111,0.031379,0.071429,1,0,0,0.21,0.76,0,0,0.01,N
0.000025,0.02,0.068621,0.02381,1,0,0,0.02,0.03,0,0,0,N
0.000013,0.025333,0.034138,0.345238,1,0,0,0.07,1,0,0,0,N
0.000014,0.016444,0.018276,0.27381,1,0,0,0.07,0.98,0,0,0,N
0.000019,0.019556,0.036207,0.047619,1,0,0,0.96,0.96,0,0,0,N
0.000015,0.019111,0.034483,0.178571,1,0,0,0.16,0.96,0,0,0,N
0.000019,0.024444,0.033448,0.071429,1,0,0,0.57,1,0,0,0,N
0.073951,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.94,0.98,0,0,0,N
0.000015,0.02,0.033103,0.047619,1,0,0,0.01,0.97,0,0,0,N
0,0,0,0,0,0,0.33,0,0,0,0,0,N
0.000024,0.019111,0.034483,0.22619,1,0,0,0.17,1,0,0,0,N
0.073998,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.000015,0.025778,0.034483,0.142857,1,0,0,0.64,0.95,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.92,0.92,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000024,0.024444,0.033448,0.095238,1,0,0,0.54,0.98,0,0,0,N
0.000017,0.028444,0.036552,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000025,0.013333,0.024828,0,0,0,0,0,0.15,0,0,0,N
0.000018,0.02,0.033793,0.035714,1,0,0,0.68,0.7,0,0,0,N
0.000017,0.019111,0.034483,0.202381,1,0,0,0.17,1,0,0,0,N
0.000014,0.019111,0.025172,0.119048,1,0,0,0.11,0.99,0,0,0,N
0,0,0,0,0,0,1,0,0.05,0,0,1,N
0.123044,0.238222,0.53931,0,0,0,0,0.19,0.19,0,0,0,N
0.000016,0.020444,0.03,0.095238,1,0,0,0.97,0.97,0,0,0,N
0.000017,0.020444,0.046552,0.02381,1,0,0,0.53,0.53,0,0,0,N
0.000015,0.020444,0.03,0.071429,1,0,0,1,1,0,0,0,N
0.048005,0.231111,0.53931,0.059524,1,0,0,0.52,0.52,0,0,0,N
0.000014,0.022667,0.077586,0.02381,1,0,0,0,0.18,0,0,0,N
0.000016,0.019556,0.027931,0.202381,1,0,0,0.11,0.9,0,0,0,N
0.00002,0.02,0.035862,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.073963,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.000015,0.016,0.017931,0.095238,1,0,0,0.58,1,0,0,0,N
0.000013,0.018667,0.030345,0.071429,1,0,0,0.21,0.22,0,0,0,N
0.000013,0.019556,0.035172,0,0,0,0,0.02,0.05,0,0.5,0.2,N
0.000012,0.013333,0.026207,0.119048,1,0,0,0.1,0.1,0,0,0,N
0.090879,0.231111,0.53931,0.011905,1,0,0,0.03,0.03,0,0,0,N
0.026646,0.231111,0.53931,0.047619,0.75,0,0,0.64,0.61,0,0,0,N
0.134605,0.231111,0.53931,0,0,0,0,0.19,0.19,0,0,0,N
0.000012,0.021333,0.076552,0.011905,1,0,0,0,0.44,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000014,0.028444,0.036552,0.083333,1,0,0,1,1,0,0,0,N
0.00002,0.016444,0.027241,0.02381,1,0,0,0.02,0.1,0,0,0,N
0.033669,0.224444,0.53931,0.011905,1,0,0,0.99,0.99,0,0,0,N
0.031311,0.224444,0.53931,0.035714,1,0,0,0.99,0.98,0,0,0,N
0.000015,0.020444,0.03,0.107143,1,0,0,0.94,0.94,0,0,0,N
0.000014,0.029333,0.037241,0.083333,1,0,0,0.25,1,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.126192,0,0,0,0,0,0.67,0,0,0,0,0,N
0.019618,0.020444,0.015862,0.011905,1,0,0,0.14,0.14,0,0,0,N
0.019141,0.020444,0.015862,0,0,0,0,0.18,0.38,0,0,0,N
0.000021,0.02,0.035172,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.074049,0.224444,0.53931,0.011905,1,0,0,0.97,0.97,0,0,0,N
0.031572,0.276,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.021522,0.238222,0.53931,0.047619,1,0,0,0.3,0.3,0,0,0,N
0.000014,0.02,0.027586,0.130952,1,0,0,0.8,0.99,0,0,0,N
0.000013,0.021778,0.022414,0.22619,1,0.05,0.05,0.26,1,0,0,0.01,N
0.000016,0.028444,0.036552,0.083333,1,0,0.12,0.91,0.91,0,0,0,N
0.000015,0.021778,0.076897,0.011905,1,0,0,0.01,0.04,0,0,0,N
0.000013,0.02,0.021034,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000022,0.016889,0.027586,0,0,0,0,0,0.02,0,0,0,N
0.000012,0.02,0.035172,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.019394,0.020444,0.015862,0.011905,1,0,0,0.19,0.19,0,0,0,N
0.000019,0.019111,0.034483,0.285714,1,0,0,0.15,1,0,0,0,N
0.000025,0.020444,0.03,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000012,0.016,0.017931,0.047619,1,0,0,0.54,0.99,0,0,0,N
0.000014,0.024,0.024138,0.107143,1,0,0,0.53,0.92,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.00003,0.028444,0.036552,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000013,0.024444,0.033448,0.047619,1,0,0,0.56,0.98,0,0,0,N
0.000017,0.019556,0.036207,0.035714,1,0,0,0.91,0.91,0,0,0,N
0.031157,0.231111,0.53931,0.02381,1,0,0,0.14,0.14,0,0,0,N
0.000022,0.017778,0.028276,0.154762,1,0,0,0.13,0.22,0,0,0,N
0.000014,0.016889,0.038276,0.059524,1,0,0,0.08,0.18,0,0,0,N
0,0,0,0,0,0,0.4,0,0,0,0,0,N
0.039291,0.019556,0.015172,0,0,0,1,0.14,0.28,0,0,0,N
0.000014,0.018222,0.031379,0.083333,1,0,0,0.27,0.84,0,0,0,N
0.000014,0.030222,0.034138,0,0,0,0,0,0,0,0,0,N
0.019603,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.000015,0.019111,0.038966,0,0,0,0,0.03,0.18,0,0.33,0.11,N
0.000019,0.02,0.03,0.011905,1,0,0,0.01,0.17,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000013,0.02,0.033793,0.035714,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0.095238,1,1,0.78,0,0,0,0,0,N
0.000018,0.02,0.027586,0.190476,1,0,0,0.81,0.94,0,0,0,N
0,0,0,0,0,0,1,0.02,0.02,1,0,0,N
0.000031,0.02,0.033793,0.02381,1,0,0,0.95,0.95,0,0,0,N
0.000013,0.025778,0.034483,0.119048,1,0,0,0.79,0.96,0,0,0,N
0.000029,0.02,0.035172,0.107143,1,0,0,0.94,0.96,0,0,0,N
0.000011,0.024444,0.033448,0.047619,1,0,0,0.57,0.98,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.000013,0.02,0.021034,0.083333,1,0,0,0.98,1,0,0,0,N
0.000017,0.02,0.033793,0.02381,1,0,0,0.97,0.97,0,0,0,N
0.000014,0.028444,0.036552,0.071429,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.033883,0.283111,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.00002,0.031556,0.038966,0.119048,1,0,0,0.86,0.93,0,0,0,N
0.019341,0.020444,0.015862,0.011905,1,0,0,0.15,0.15,0,0,0,N
0.000012,0.023111,0.023448,0.071429,1,0,0,0.89,0.96,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000015,0.02,0.035172,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.000019,0.019111,0.034483,0.22619,1,0,0,0.17,1,0,0,0,N
0.074003,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0,0,0,0,0,0,0,0.03,0.03,1,0,0,N
0.000025,0.030222,0.034138,0,0,0,0,0,0.06,0,0,0,N
0.000014,0.028444,0.036552,0.071429,1,0,0,0.98,0.98,0,0,0,N
0.000026,0.030222,0.034138,0,0,0,0,0,0.13,0,0,0,N
0.000014,0.016,0.017931,0.059524,1,0,0,0.56,1,0,0,0,N
0.000015,0.018667,0.045172,0.035714,1,0,0,0.2,0.96,0,0,0,N
0.000015,0.021778,0.022414,0.345238,1,0,0,0.27,1,0,0,0,N
0.000039,0.020444,0.03,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.02,0.034828,0.035714,1,0,0,0.97,0.99,0,0,0,N
0.074046,0.224444,0.53931,0.011905,1,0,0,0.96,0.96,0,0,0,N
0.019389,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.000025,0.02,0.021034,0.071429,1,0,0,0.97,0.99,0,0,0,N
0.129219,0.231111,0.53931,0,0,0,0,0.17,0.17,0,0,0,N
0.000016,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000021,0.019556,0.015172,0.52381,1,0,0.02,0.1,0.75,0,0,0,N
0.000013,0.016,0.017931,0.02381,1,0,0,0.47,0.98,0,0,0,N
0.000013,0.02,0.027586,0.142857,1,0,0,0.82,0.98,0,0,0,N
0.000029,0.02,0.068621,0.011905,1,0,0,0,0.03,0,0,0,N
0.224723,0.231111,0.53931,0.035714,1,0,0,0.08,0.08,0,0,0,N
0.074206,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.032859,0.283111,0.562759,0.02381,1,0,0,0.12,0.12,0,0,0,N
0.000014,0.019556,0.034483,0,0,0,0,0.75,0.87,0,0,0,N
0.007178,0.018667,0.014483,0.011905,1,0,0,0.08,0.08,0,0,0,N
0.000014,0.016,0.017931,0.047619,1,0,0.2,0.61,1,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000018,0.02,0.03,0.011905,0,0,0,0,0.01,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.000011,0.02,0.021034,0.059524,1,0,0,0.94,0.94,0,0,0,N
0.000013,0.024444,0.033448,0.035714,1,0,0,0.57,1,0,0,0,N
0.038925,0.276,0.562759,0.047619,0.75,0,0,0.07,0.07,0,0,0,N
0.037403,0.276,0.562759,0.035714,1,0,0,0.14,0.14,0,0,0,N
0.019184,0.020444,0.015862,0.011905,1,0,0.12,0.11,0.11,0,0,0,N
0.000013,0.025778,0.031724,0.166667,1,0,0,0.13,0.99,0,0,0,N
0.000009,0.020444,0.03,0.059524,1,0,0,0.97,0.97,0,0,0,N
0.000033,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000008,0.02,0.03,0,0,0,0,0,0.19,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0,0,0,0.011905,1,1,0.67,0,0,0,0,0,N
0.000541,0.021333,0.016552,0,0,0,1,0,0,0,0,0,N
0.000102,0.016,0.017931,0.035714,1,0,0,0.51,1,0,0,0,N
0.000014,0.028444,0.036552,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.000016,0.02,0.021034,0.095238,1,0,0,0.94,0.96,0,0,0,N
0.00002,0.02,0.021034,0.107143,1,0,0,0.99,0.99,0,0,0,N
0.006986,0.018667,0.014483,0,0,0,0,0.09,0.09,0,0,0,N
0.033209,0.276,0.562759,0.035714,1,0,0,0.17,0.16,0,0,0,N
0.000018,0.02,0.021034,0.107143,1,0,0,0.96,0.96,0,0,0,N
0.038317,0.283111,0.562759,0.035714,1,0,0,0.17,0.16,0,0,0,N
0.000013,0.020444,0.03,0.059524,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0.02381,1,0,0.5,0.02,0.02,1,0,0,N
0.031494,0.276,0.562759,0.02381,1,0,0,0.17,0.17,0,0,0,N
0.125376,0.224444,0.53931,0,0,0,0,1,1,0,0,0,N
0.000013,0.020444,0.03,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.019237,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000012,0.020444,0.03,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.003855,0.02,0.039655,0,0,0,0,0.06,0.46,0,0,0,N
0.073972,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.000017,0.02,0.033793,0.02381,1,0,0,0.94,0.96,0,0,0,N
0,0,0,0,0,0,0.92,0,0,0,0,0,N
0,0,0,0,0,0,0.17,0,0.02,0,0,1,N
0.000012,0.024444,0.033448,0.047619,1,0,0,0.52,0.96,0,0,0,N
0,0,0,0.011905,1,1,1,0,0,0,0,0,N
0.000054,0.018667,0.028966,0.202381,1,0,0,0.22,0.23,0,0,0,N
0.000008,0.02,0.068621,0.035714,1,0,0,0.03,0.05,0,0,0,N
0.000016,0.02,0.03,0.035714,1,0,0,0.01,0.21,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.00002,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.000016,0.02,0.015517,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000014,0.019556,0.026207,0.047619,1,0,0.2,0.58,0.99,0,0,0,N
0.163522,0.238222,0.53931,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.000013,0.016,0.017931,0.071429,1,0,0,0.55,0.98,0,0,0,N
0.000023,0.025778,0.031724,0.166667,1,0,0,0.12,1,0,0,0,N
0.000015,0.021333,0.076552,0.166667,1,0,0,0.02,0.37,0,0,0,N
0.000013,0.024,0.024138,0.083333,1,0,0,0.3,0.76,0,0,0,N
0.000013,0.028444,0.036552,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.000013,0.018667,0.035862,0,0,0,0,0.18,0.76,0,0,0,N
0.122151,0.231111,0.53931,0,0,0,0,0.22,0.22,0,0,0,N
0.000019,0.016,0.03,0.083333,1,0,0,0.57,0.95,0,0,0,N
0.000013,0.026667,0.04069,0,0,0,0,0.43,0.59,0,0,0,N
0.000018,0.028444,0.036552,0.071429,1,0,0.14,0.99,0.99,0,0,0,N
0,0,0,0,0,0,0.75,0.04,0.04,1,0,0,N
0.000025,0.021333,0.076552,0.047619,1,0,0,0.04,0.09,0,0,0,N
0.000013,0.020444,0.035172,0,0,0,0,0.9,0.94,0,0,0,N
0.000015,0.028444,0.036552,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.000016,0.020444,0.03,0.071429,1,0,0,1,1,0,0,0,N
0.000021,0.02,0.035172,0.107143,1,0,0,0.95,0.97,0,0,0,N
0.000015,0.016,0.017931,0.059524,1,0,0,0.51,1,0,0,0,N
0.019111,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000012,0.018222,0.028621,0,0,0,0,0.03,0.25,0,0,0,N
0.019239,0.020444,0.015862,0.011905,1,0,0,0.14,0.14,0,0,0,N
