@relation 'kyoto-train-90-10'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute Label {N,A}

@data
0.000022,0.019111,0.014828,0.02381,1,0,0,0.1,0.1,0,0,0,N
0.000013,0.020444,0.04,0.02381,1,0,0,0.73,0.78,0,0,0,N
0.031773,0.276,0.562759,0.035714,1,0,0,0.16,0.15,0,0,0,N
0.000013,0.02,0.033793,0.02381,1,0,0,0.95,0.95,0,0,0,N
0.000012,0.02,0.033793,0.02381,1,0,0,0.96,0.96,0,0,0,N
0.019155,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.019312,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0,0.018667,0.028966,0.035714,1,0,0,0.18,0.26,0,0,0,N
0.000016,0.02,0.035172,0.083333,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.018667,0.028966,0.011905,1,0,0,0.13,0.27,0,0,0,N
0.02191,0.224444,0.53931,0.035714,1,0,0,0.96,0.96,0,0,0,N
0.000017,0.017778,0.028276,0.095238,1,0,0,0.13,0.95,0,0,0,N
0.000015,0.016,0.03,0.059524,1,0,0,0.48,0.99,0,0,0,N
0.000016,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000024,0.018667,0.028966,0.011905,1,0,0,0.19,0.42,0,0,0,N
0.000014,0.019556,0.036207,0.035714,1,0,0,0.94,0.94,0,0,0,N
0.000001,0.02,0.034138,0.440476,1,0,0,0.11,0.94,0,0,0,N
0.000027,0.015111,0.08,0,0,0,0,0,0.09,0,0,0,N
0.000013,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.035172,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000012,0.016,0.017931,0.107143,1,0,0,0.46,0.96,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000013,0.018667,0.028966,0.011905,1,0,0,0.26,0.4,0,0,0,N
0.000016,0.021333,0.076552,0.011905,1,0,0,0.01,0.13,0,0,0,N
0.000034,0.024444,0.033448,0.095238,1,0,0.11,0.54,0.96,0,0,0,N
0.031944,0.224444,0.53931,0.02381,1,0,0,0.98,0.98,0,0,0,N
0.000015,0.028444,0.036552,0.107143,1,0,0,1,1,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.057776,0.224444,0.53931,0.011905,1,0,0,0.28,0.26,0,0,0,N
0,0,0,0,0,0,0.8,0,0,0,0,0,N
0.000017,0.019111,0.028621,0.404762,1,0,0,0.27,1,0,0,0,N
0.131678,0.231111,0.53931,0,0,0,0,0.19,0.19,0,0,0,N
0.000018,0.02,0.021034,0.130952,1,0,0,0.98,1,0,0,0,N
0.000014,0.020444,0.046552,0.02381,1,0,0,0.69,0.69,0,0,0,N
0.019139,0.020444,0.015862,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.029074,0.020444,0.015862,0,0,0,0,0.13,0.13,0,0,0,N
0.000014,0.016,0.017931,0.047619,1,0,0,0.51,0.94,0,0,0,N
0.031641,0.276,0.562759,0.035714,1,0,0,0.19,0.17,0,0,0,N
0.019261,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.033909,0.276,0.562759,0.035714,1,0,0,0.18,0.19,0,0,0,N
0.00001,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.000567,0.021333,0.016552,0,0,0,0,0.16,0.16,1,0.06,0.06,N
0.000013,0.020444,0.03,0.059524,1,0,0,0.94,0.94,0,0,0,N
0.000014,0.032444,0.039655,0.059524,1,0,0,0.52,0.97,0,0,0,N
0.019109,0.020444,0.015862,0.011905,1,0,0,0.16,0.45,0,0,0,N
0.000013,0.017778,0.01931,0,0,0,0,0.23,0.27,0,0,0,N
0.000014,0.02,0.035172,0.071429,1,0,0,0.93,0.97,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.00004,0.019111,0.034483,0.238095,1,0,0,0.16,0.97,0,0,0,N
0,0.02,0.021034,0.059524,1,0,0,0.95,0.97,0,0,0,N
0,0,0,0,0,0,0.33,0,0,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.154392,0.231111,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.000011,0.02,0.068621,0.130952,0.91,0.09,0,0.03,0.31,0,0,0,N
0.000013,0.02,0.068621,0.011905,0,0,0,0,0,0,0,0,N
0.000013,0.013778,0.020345,0.083333,1,0,0,0.22,0.33,0,0,0,N
0.000013,0.016,0.03,0.02381,1,0,0,0.45,0.98,0,0,0,N
0.027267,0.231111,0.53931,0,0,0,0,0.63,0.61,0,0,0,N
0.031442,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.000018,0.019111,0.034483,0.22619,1,0,0,0.15,1,0,0,0,N
0.000014,0.018667,0.028966,0.011905,1,0,0,0.01,0.01,0,0,0,N
0.000015,0.02,0.035172,0.083333,1,0,0,0.92,0.92,0,0,0,N
0.000029,0.024889,0.033793,0,0,0,0,0,0.02,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,0.93,0.95,0,0,0,N
0.000015,0.02,0.021034,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.000015,0.018667,0.028966,0.035714,1,0,0,0.27,0.5,0,0,0,N
0.019407,0.020444,0.015862,0.011905,1,0,0,0.12,0.43,0,0,0,N
0.074137,0.224444,0.53931,0.02381,0.5,0,0,0.65,0.65,0,0,0,N
0.000033,0.024889,0.033793,0.02381,1,0,0,0.02,0.13,0,0,0,N
0.000021,0.019556,0.026207,0.083333,1,0,0.22,0.54,0.97,0,0,0,N
0.000017,0.043556,0.048276,0.011905,0,0,0,0,0.03,0,0,0,N
0,0,0,0,0,0,0.71,0.05,0.05,1,0,0,N
0.000013,0.028444,0.036552,0.095238,1,0,0,0.98,0.98,0,0,0,N
0.000019,0.020444,0.037931,0,0,0,0,0.05,0.29,0,0,0,N
0.000013,0.018667,0.034483,0.119048,1,0,0,0.9,0.9,0,0,0,N
0.000029,0.017778,0.052414,0.011905,1,0,0,0,0.08,0,0,0,N
0.000018,0.028889,0.036897,0.52381,1,0,0,0.11,0.97,0,0,0,N
0.000547,0.021333,0.016552,0,0,0,1,0.12,0.12,1,0,0,N
0.000001,0.018667,0.034483,0.178571,1,0,0,0.22,1,0,0,0,N
0.000016,0.020444,0.034483,0.071429,0.83,0,0,0.59,1,0,0,0.01,N
0.000018,0.021333,0.076552,0,0,0,0,0.03,0.14,0,0,0,N
0.000043,0.014222,0.011034,0,0,0,0,0,0.27,0,0,0,N
0.019154,0.020444,0.015862,0,0,0,0,0.2,0.2,0,0,0,N
0.000014,0.020444,0.036552,0.52381,1,0,0,0.11,1,0,0,0,N
0.000017,0.02,0.033793,0.02381,1,0,0,0.93,0.93,0,0,0,N
0.000012,0.02,0.033793,0.02381,1,0,0,0.92,0.94,0,0,0,N
0.000025,0.022667,0.077586,0,0,0,0,0,0,0,0,0,N
0.000017,0.02,0.035172,0.083333,1,0,0,0.93,0.95,0,0,0,N
0.000023,0.024444,0.033448,0,0,0,0,0,0.01,0,0,0,N
0.000013,0.020444,0.046552,0.011905,1,0,0,0.25,0.25,0,0,0,N
0,0,0,0,0,0,0.2,0,0.03,0,0,1,N
0.000049,0.028444,0.036552,0.107143,1,0,0,1,1,0,0,0,N
0.000014,0.021778,0.076897,0,0,0,0,0,0.12,0,0,0,N
0.000014,0.028444,0.036552,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000024,0.029333,0.033448,0,0,0,0,0,0.19,0,0,0,N
0.000014,0.019111,0.034483,0.166667,1,0,0,0.18,1,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
0.000013,0.019556,0.035862,0.047619,1,0,0,0.78,0.78,0,0,0,N
0.000025,0.02,0.038276,0.047619,1,0,0,0,0.19,0,0,0,N
0.000072,0.018667,0.034483,0.166667,1,0,0,0.42,0.44,0,0,0,N
0.005047,0.020444,0.03,0.071429,1,0,0,0.97,0.97,0,0,0,N
0.000013,0.016,0.03,0.02381,1,0,0,0.56,0.97,0,0,0,N
0.000013,0.018667,0.028966,0.011905,1,0,0,0.26,0.39,0,0,0,N
0.000016,0.02,0.033793,0.035714,1,0,0,0.99,0.99,0,0,0,N
0.000015,0.02,0.035862,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.000021,0.02,0.036897,0.011905,1,0,0.8,0.01,0.01,0,0,0,N
0.042323,0.224444,0.53931,0.02381,1,0,0,0.49,0.49,0,0,0,N
0.000013,0.02,0.027586,0.130952,1,0,0,0.82,0.97,0,0,0,N
0.00002,0.016,0.03,0.095238,1,0,0.06,0.49,0.89,0,0,0,N
0.000013,0.016,0.017931,0.059524,1,0,0,0.54,0.99,0,0,0,N
0.000017,0.016,0.017931,0.083333,1,0,0,0.51,0.91,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000012,0.016,0.017931,0.047619,1,0,0.2,0.55,0.98,0,0,0,N
0.000022,0.024889,0.033793,0,0,0,0,0,0.03,0,0,0,N
1,0,0,0,0,0,1,0.11,0.11,0,0,0,N
0.000019,0.020444,0.035172,0.02381,1,0,0,0.87,0.95,0,0,0,N
0.000015,0.024889,0.036897,0.059524,1,0,0,0.01,0.53,0,0,0,N
0.000026,0.019111,0.014828,0.309524,1,0,0,0.09,0.78,0,0,0,N
0.000014,0.021778,0.067241,0,0,0,0,0,0.02,0,0,0,N
0,0,0,0,0,0,0.8,0,0,0,0,0,N
0.000022,0.029778,0.033793,0,0,0,0,0,0.14,0,0,0,N
0.059101,0.224444,0.53931,0.011905,1,0,0,1,0.99,0,0,0,N
0.019154,0.020444,0.015862,0.011905,1,0,0,0.18,0.57,0,0,0,N
0.000014,0.016,0.03,0.035714,1,0,0,0.55,0.99,0,0,0,N
0.023927,0.224444,0.53931,0.047619,1,0,0,0.99,0.93,0,0,0,N
0.000012,0.024444,0.033448,0.071429,1,0,0,0.56,1,0,0,0,N
0.031583,0.276,0.562759,0.02381,1,0,0,0.18,0.18,0,0,0,N
0.073986,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0.028698,0.238222,0.53931,0.035714,1,0,0,0.63,0.6,0,0,0,N
0.000024,0.02,0.03,0.011905,1,0,0,0,0.03,0,0,0,N
0.03416,0.283111,0.562759,0.035714,1,0,0,0.18,0.18,0,0,0,N
0.000016,0.02,0.033793,0.035714,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0.059524,1,1,1,0,0,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.000014,0.028444,0.036552,0.107143,1,0,0,0.97,0.97,0,0,0,N
0.000016,0.02,0.034828,0.059524,1,0,0,0.95,0.95,0,0,0,N
0.000019,0.02,0.03,0.035714,1,0,0,0.02,0.05,0,0,0,N
0.000027,0.021333,0.076552,0,0,0,0,0,0.01,0,0,0,N
0.000015,0.021778,0.022414,0.297619,1,0,0,0.29,1,0,0,0,N
0.000568,0.021333,0.016552,0,0,0,0.43,0.28,0.28,1,0,0,N
0.000016,0.02,0.035172,0.071429,1,0,0,0.97,0.99,0,0,0,N
0.000027,0.025333,0.034138,0,0,0,0,0,0.05,0,0,0,N
0.020756,0.231111,0.53931,0.059524,0.8,0,0,0.54,0.53,0,0,0,N
0.000013,0.02,0.068621,0.083333,1,0,0.12,0.03,0.19,0,0,0,N
0,0,0,0,0,0,1,0,0.01,0,0,1,N
0.000027,0.02,0.03,0,0,0,0,0,0,0,0,0,N
0.000017,0.016,0.03,0.119048,0.9,0,0,0.54,1,0,0,0.02,N
0.000001,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.019165,0.020444,0.015862,0.011905,1,0,0,0.22,0.57,0,0,0,N
0.000015,0.018667,0.035862,0.02381,1,0,0,0.49,0.49,0,0,0,N
0.044216,0.276,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.000012,0.017778,0.028276,0.22619,1,0,0,0.2,0.46,0,0,0,N
0.000013,0.019556,0.026207,0.047619,1,0,0.2,0.53,1,0,0,0,N
0.000014,0.018667,0.034483,0.357143,1,0,0,0.18,1,0,0,0,N
0.000017,0.019111,0.034483,0.178571,1,0,0,0.14,0.98,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.195232,0.019556,0.034483,0.02381,1,0,0.33,0.84,0.9,0,0,0,N
0.000015,0.024444,0.033448,0.107143,1,0,0,0.58,1,0,0,0,N
0.000013,0.016,0.017931,0.02381,1,0,0,0.48,0.98,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.97,0.99,0,0,0,N
0.000012,0.016,0.017931,0.02381,1,0,0,0.55,1,0,0,0,N
0.000012,0.028444,0.036552,0.059524,1,0,0,0.98,0.98,0,0,0,N
0.000562,0.021333,0.016552,0,0,0,0.75,0,0,0,0,0,N
0.000026,0.023111,0.068276,0,0,0,0,0,0.04,0,0,0,N
0.000015,0.020444,0.03,0.107143,1,0,0,0.95,0.95,0,0,0,N
0.000012,0.017333,0.028621,0.011905,1,0,0,0.79,0.94,0,0,0,N
0.000012,0.02,0.03,0.011905,1,0,0,0.03,0.41,0,0,0,N
0.000014,0.020444,0.03,0.083333,1,0,0,0.97,0.97,0,0,0,N
0.01914,0.020444,0.015862,0,0,0,0,0.11,0.11,0,0,0,N
0.283852,0.013333,0.12,0,0,0,0,0,0.01,0,0,0,N
0.000013,0.019556,0.034483,0.011905,1,0,0,0.77,0.87,0,0,0,N
0.019166,0.020444,0.015862,0.011905,1,0,0,0.22,0.36,0,0,0,N
0.000031,0.019111,0.014828,0.22619,1,0,0,0.09,0.76,0,0,0,N
0.000012,0.02,0.027586,0.190476,1,0,0,0.8,0.95,0,0,0,N
0.000024,0.02,0.03,0,0,0,0,0,0.03,0,0,0,N
0.196214,0.224444,0.53931,0,0,0,0,0.99,0.99,0,0,0,N
0.000001,0.016889,0.034138,0.357143,1,0,0,0.11,1,0,0,0,N
0.00002,0.019111,0.034483,0.22619,1,0,0,0.12,0.72,0,0,0,N
0.034425,0.276,0.562759,0.035714,1,0,0,0.19,0.19,0,0,0,N
0.019208,0.020444,0.015862,0.011905,1,0,0,0.06,0.06,0,0,0,N
0.000577,0.021333,0.016552,0,0,0,1,0.03,0.03,1,0,0,N
0.000014,0.019111,0.034483,0.166667,1,0,0,0.18,1,0,0,0,N
0.019126,0.020444,0.015862,0.011905,1,0,0,0.19,0.43,0,0,0,N
0,0,0,0,0,0,0.73,0,0,0,0,0,N
0.019472,0.020444,0.015862,0.011905,1,0,0,0.02,0.02,0,0,0,N
0.000019,0.019111,0.034483,0.202381,1,0,0,0.18,1,0,0,0,N
0.000017,0.019111,0.034483,0.27381,1,0,0,0.15,0.94,0,0,0,N
0.000015,0.016,0.03,0.059524,1,0,0,0.54,0.96,0,0,0,N
0.072256,0.224444,0.53931,0.011905,0,0,0.75,0.98,0,0,0,0,N
0.000021,0.02,0.021034,0.107143,1,0,0,1,1,0,0,0,N
0.000013,0.024444,0.033448,0.059524,1,0,0,0.62,1,0,0,0,N
0,0,0,0,0,0,0.67,0.03,0.03,1,1,1,N
0.032728,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.033184,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.000016,0.02,0.033793,0.02381,1,0,0,0.94,0.96,0,0,0,N
0.000014,0.02,0.021034,0.095238,1,0,0,0.96,0.96,0,0,0,N
0.000014,0.017333,0.028621,0.130952,1,0,0,0.79,0.9,0,0,0,N
0.000013,0.019111,0.034483,0.190476,1,0,0,0.17,0.99,0,0,0,N
0.074243,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,0,0,0.02,0,0,1,N
0.000013,0.02,0.021034,0.083333,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.047241,0.071429,1,0,0,0,0.11,0,0,0,N
0.126566,0.231111,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.000013,0.020444,0.034828,0.488095,1,0,0,0.1,0.97,0,0,0,N
0.000012,0.028444,0.036552,0.083333,1,0,0,1,1,0,0,0,N
0.000015,0.019556,0.026207,0.059524,1,0,0,0.51,1,0,0,0,N
0.000014,0.019111,0.034483,0.166667,1,0,0,0.19,0.96,0,0,0,N
0.000073,0.019111,0.014828,0.035714,1,0,0,0.05,0.05,0,0,0,N
0.000017,0.023111,0.033103,0.107143,1,0,0,0.24,0.77,0,0,0.01,N
0.000011,0.02,0.058966,0.047619,1,0,0,0.02,0.06,0,0,0,N
0.031178,0.224444,0.53931,0.02381,1,0,0,1,0.93,0,0,0,N
0.000025,0.02,0.03,0,0,0,0,0,0.07,0,0,0,N
0.000014,0.02,0.033793,0.02381,1,0,0,0.98,0.99,0,0,0,N
0.000012,0.025778,0.034483,0.142857,1,0,0,0.81,0.94,0,0,0,N
0.000018,0.02,0.03,0,0,0,0,0,0.09,0,0,0,N
0.000019,0.019111,0.034483,0.214286,1,0,0,0.17,1,0,0,0,N
0.000022,0.021333,0.066897,0.083333,1,0,0,0.03,0.07,0,0,0,N
0.000013,0.019556,0.026207,0.02381,1,0,0,0.54,0.97,0,0,0,N
0.000013,0.020444,0.046552,0.02381,1,0,0,0.41,0.41,0,0,0,N
0.032863,0.276,0.562759,0.02381,1,0,0,0.17,0.16,0,0,0,N
0.023961,0.224444,0.53931,0.047619,1,0,0,0.98,0.96,0,0,0,N
0.000021,0.020444,0.046552,0.011905,1,0,0.33,0.5,0.52,0,0,0,N
0.000022,0.02,0.03,0.154762,0.92,0.08,0,0,0.25,0,0,0,N
0.000016,0.02,0.031034,0.25,1,0,0,0.32,1,0,0,0,N
0.000067,0.019556,0.036207,0.071429,1,0,0,0.99,1,0,0,0,N
0.000014,0.02,0.021034,0.059524,1,0,0,1,1,0,0,0,N
0.032832,0.276,0.562759,0.035714,1,0,0,0.18,0.18,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000117,0.015111,0.050345,0,0,0,0,0,0.26,0,0,0,N
0.000012,0.019556,0.026207,0.083333,1,0,0,0.56,0.98,0,0,0,N
0.000014,0.02,0.035172,0.095238,1,0,0,0.99,0.99,0,0,0,N
0.019182,0.020444,0.015862,0.011905,1,0,0,0.11,0.11,0,0,0,N
0.00003,0.024444,0.033448,0.083333,1,0,0,0.55,1,0,0,0,N
0.000015,0.019556,0.036207,0.047619,1,0,0,0.93,0.94,0,0,0,N
0.000015,0.02,0.021034,0.107143,1,0,0,0.98,0.98,0,0,0,N
0.000034,0.02,0.068621,0.011905,1,0,0,0.01,0.07,0,0,0,N
0.023866,0.224444,0.53931,0.047619,1,0,0,0.97,0.94,0,0,0,N
0.03423,0.276,0.562759,0.035714,1,0,0,0.17,0.17,0,0,0,N
0.000012,0.02,0.027586,0.107143,1,0,0,0.82,0.94,0,0,0,N
0.000012,0.016,0.017931,0.035714,1,0,0,0.56,1,0,0,0,N
0.000013,0.016,0.017931,0.02381,1,0,0,0.5,0.91,0,0,0,N
0.073936,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.130697,0.020444,0.015862,0,0,0,0,0.02,0.03,1,1,0.67,N
0.000018,0.019556,0.026207,0.095238,1,0,0.11,0.54,0.95,0,0,0,N
0.000021,0.02,0.03,0,0,0,0,0,0.01,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000018,0.016,0.03,0.059524,1,0,0,0.53,0.99,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.042596,0.238222,0.53931,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.000013,0.019111,0.028621,0.297619,1,0,0,0.28,1,0,0,0,N
0.002195,0,0,0,0,0,1,0.08,0.07,0,0,0,N
0,0,0,0,0,0,0.67,0,0,0,0,0,N
0.000015,0.02,0.034828,0.047619,1,0,0,0.93,0.95,0,0,0,N
0.000014,0.028444,0.036552,0.107143,1,0,0,0.98,0.98,0,0,0,N
0.000013,0.018667,0.035862,0.011905,1,0,0,0.57,0.57,0,0,0,N
0.000012,0.02,0.021034,0.059524,1,0,0,0.98,0.98,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,N
0.000013,0.02,0.021034,0.059524,1,0,0,0.95,0.97,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.022699,0.231111,0.53931,0.047619,1,0,0,0.34,0.32,0,0,0,N
0,0,0,0,0,0,0.75,0,0,0,0,0,N
0.000013,0.030222,0.037931,0.22619,1,0,0,0.27,1,0,0.04,0.01,N
0.000022,0.019111,0.014828,0.321429,1,0,0,0.1,0.78,0,0,0,N
0.000014,0.024444,0.033448,0.047619,1,0,0,0.51,0.94,0,0,0,N
0.000024,0.019556,0.038276,0.02381,1,0,0,0,1,0,0,0,N
0.032125,0.224444,0.53931,0.02381,0,0,0.5,1,0.03,0,0,0,N
0.000023,0.019111,0.034483,0.27381,1,0,0,0.2,0.94,0,0,0,N
0.000012,0.016,0.017931,0.059524,1,0,0,0.55,1,0,0,0,N
0.032052,0.224444,0.53931,0.035714,1,0,0,0.99,0.98,0,0,0,N
0.000012,0.020444,0.03,0.059524,1,0,0,1,1,0,0,0,N
0.000014,0.025778,0.031724,0.142857,1,0,0,0.12,0.99,0,0,0,N
0.000026,0.015111,0.08,0,0,0,0,0,0.09,0,0,0,N
0.00054,0.021333,0.016552,0,0,0,0.92,0.03,0.03,1,0.33,0.33,N
0.000018,0.028444,0.036552,0.738095,1,0,0,0.11,0.95,0,0,0,N
0.425711,0.041333,0.142759,0,0,0,0,0,0,0,0,0,N
0.023854,0.224444,0.53931,0.047619,1,0,0,0.99,0.98,0,0,0,N
0.000014,0.02,0.021034,0.083333,1,0,0,0.94,0.94,0,0,0,N
0.000014,0.019556,0.035862,0,0,0,0,0.09,0.42,0,0.11,0.05,N
0.000014,0.02,0.035172,0.095238,1,0,0,1,1,0,0,0,N
0.069497,0.231111,0.53931,0.011905,1,0,0,0.05,0.05,0,0,0,N
0,0,0,0.02381,1,1,1,0,0,0,0,0,N
0.019351,0.020444,0.015862,0.011905,1,0,0,0.1,0.1,0,0,0,N
0.000013,0.019111,0.034483,0.142857,1,0,0,0.22,1,0,0,0,N
0.035254,0.283111,0.562759,0.035714,1,0,0,0.15,0.15,0,0,0,N
0.000013,0.02,0.021034,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.000023,0.022667,0.077586,0.011905,1,0,0,0,0.01,0,0,0,N
0.000016,0.02,0.027586,0.178571,1,0,0,0.83,0.99,0,0,0,N
0.073988,0.224444,0.53931,0.011905,1,0,0,0.68,0.68,0,0,0,N
0.000019,0.019111,0.034483,0.202381,1,0,0,0.19,0.96,0,0,0,N
0.000017,0.020444,0.03,0.107143,1,0,0,1,1,0,0,0,N
0.000015,0.019556,0.036207,0.047619,1,0,0,0.91,0.91,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.000012,0.020444,0.03,0.083333,1,0,0,0.99,0.99,0,0,0,N
0.000014,0.028444,0.036552,0.083333,1,0,0,1,1,0,0,0,N
0.000012,0.02,0.021034,0.071429,1,0,0,1,1,0,0,0,N
0.000018,0.019111,0.034483,0.25,1,0,0,0.13,1,0,0,0,N
0.000016,0.02,0.021034,0.130952,1,0,0,0.94,0.94,0,0,0,N
0.000013,0.028444,0.036552,0.071429,1,0,0,1,1,0,0,0,N
0.000024,0.02,0.021034,0.107143,1,0,0,0.42,0.45,0,0,0,N
0.073992,0.224444,0.53931,0.011905,1,0,0,1,1,0,0,0,N
0,0,0,0.035714,1,1,1,0,0,0,0,0,N
0,0,0,0,0,0,0.6,0.08,0.08,1,0.75,0.75,N
0.000012,0.020444,0.046552,0.02381,1,0,0.14,0.47,0.47,0,0,0,N
0.000013,0.018667,0.035862,0.02381,1,0,0,0.56,0.56,0,0,0,N
0.000014,0.019111,0.034138,0.02381,1,0,0,0.02,0.04,0,0,0,N
0.010453,0.026667,0.04069,0.02381,1,0,0,0.5,0.56,0,0,0,N
0.000014,0.028444,0.036552,0.083333,1,0,0,0.97,0.97,0,0,0,N
0,0,0,0,0,0,1,0,0,0,0,0,N
0.042531,0.238222,0.53931,0.02381,1,0,0,0.04,0.04,0,0,0,N
0.000014,0.02,0.035517,0,0,0,0,0,0.02,0,0,0,N
0.000023,0.030222,0.034138,0,0,0,0,0,0.02,0,0,0,N
0.000014,0.02,0.021034,0.071429,1,0,0,0.99,0.99,0,0,0,N
0.000011,0.021333,0.076552,0.142857,1,0,0,0.05,0.3,0,0,0,N
0.031866,0.276,0.562759,0.035714,1,0,0,0.18,0.17,0,0,0,N
0.00002,0.019556,0.02931,0.702381,1,0,0,0.1,0.99,0,0,0,N
0.000013,0.028444,0.036552,0.095238,1,0,0,1,1,0,0,0,N
0.023165,0.224444,0.53931,0.035714,1,0,0,0.98,0.97,0,0,0,N
0.058721,0.224444,0.53931,0.011905,1,0,0,0.93,0.97,0,0,0,N
0.000028,0.02,0.075517,0,0,0,0,0,0,0,0,0,N
0.000015,0.019111,0.034483,0.25,1,0,0,0.13,1,0,0,0,N
0.023298,0.224444,0.53931,0.035714,1,0,0,0.99,0.98,0,0,0,N
0.073944,0.224444,0.53931,0.011905,1,0,0,0.98,0.98,0,0,0,N
0.000013,0.016,0.03,0.047619,1,0,0,0.51,0.99,0,0,0,N
0.034509,0.238222,0.53931,0.02381,1,0,0,0.63,0.6,0,0,0,N
0.000014,0.019111,0.033448,0.011905,1,0,0,0.16,0.86,0,0,0.01,N
0.000028,0.031556,0.038966,0,0,0,0,0,0.01,0,0,0,N
0.023304,0.224444,0.53931,0.047619,1,0,0,0.99,0.99,0,0,0,N
0,0,0,0,0,0,1,0,0.01,0,0,1,N
0.000015,0.028444,0.036552,0.083333,1,0,0,0.98,0.98,0,0,0,N
0.000023,0.022667,0.077586,0.035714,0,0,0,0,0,0,0,0,N
0.000023,0.043556,0.048276,0.011905,0,0,0,0,0.1,0,0,0,N
0.000013,0.026667,0.026207,0.011905,1,0,0,0.01,0.02,0,0,0,N
0.000014,0.019556,0.036207,0.047619,1,0,0,0.94,0.95,0,0,0,N
0,0,0,0,0,0,0.67,0.04,0.04,1,0,0,N
0.000018,0.037333,0.043448,0.178571,1,0,0,0.77,1,0,0,0,N
0.16662,0.231111,0.53931,0,0,0,0,0.2,0.2,0,0,0,N
0.053596,0.032889,0.1,0,0,0,0,0,0.22,0,0,0,N
0.000535,0.021333,0.016552,0,0,0,0.75,0.11,0.11,1,0,0,N
0.000016,0.023556,0.078276,0.059524,1,0,0,0,0.05,0,0,0,N
0.000048,0.028444,0.036552,0.107143,1,0,0,0.93,0.99,0,0,0,N
0.0377,0.421333,0.558621,0.02381,0.5,0,0,0.05,0.04,0,0,0,N
0.033337,0.224444,0.53931,0.035714,1,0,0,0.98,0.96,0,0,0,N
0.000013,0.02,0.035172,0.059524,1,0,0,0.99,0.99,0,0,0,N
0.019365,0.020444,0.015862,0.011905,1,0,0,0.13,0.13,0,0,0,N
0.019115,0.020444,0.015862,0.011905,1,0,0,0.24,0.46,0,0,0,N
0,0,0,0,0,0,1,0.01,0.01,1,0,0,N
0.000013,0.020444,0.03,0.083333,1,0,0,0.95,0.95,0,0,0,N
0.004749,0.018667,0.014483,0.166667,1,0,0,0.09,0.8,0,0,0,N
0.000015,0.016,0.03,0.071429,1,0,0.14,0.53,0.99,0,0,0,N
0,0,0,0,0,0,0.5,0,0,0,0,0,N
