@relation 'DDoS'

@attribute ' Protocol' {0,6,17}
@attribute ' Flow Duration' numeric
@attribute ' Total Fwd Packets' numeric
@attribute ' Total Backward Packets' numeric
@attribute 'Total Length of Fwd Packets' numeric
@attribute ' Total Length of Bwd Packets' numeric
@attribute ' Fwd Packet Length Max' numeric
@attribute ' Fwd Packet Length Min' numeric
@attribute ' Fwd Packet Length Mean' numeric
@attribute ' Fwd Packet Length Std' numeric
@attribute 'Bwd Packet Length Max' numeric
@attribute ' Bwd Packet Length Min' numeric
@attribute ' Bwd Packet Length Mean' numeric
@attribute ' Bwd Packet Length Std' numeric
@attribute 'Flow Bytes/s' numeric
@attribute ' Flow Packets/s' numeric
@attribute ' Flow IAT Mean' numeric
@attribute ' Flow IAT Std' numeric
@attribute ' Flow IAT Max' numeric
@attribute ' Flow IAT Min' numeric
@attribute 'Fwd IAT Total' numeric
@attribute ' Fwd IAT Mean' numeric
@attribute ' Fwd IAT Std' numeric
@attribute ' Fwd IAT Max' numeric
@attribute ' Fwd IAT Min' numeric
@attribute 'Bwd IAT Total' numeric
@attribute ' Bwd IAT Mean' numeric
@attribute ' Bwd IAT Std' numeric
@attribute ' Bwd IAT Max' numeric
@attribute ' Bwd IAT Min' numeric
@attribute 'Fwd PSH Flags' numeric
@attribute ' Bwd PSH Flags' numeric
@attribute ' Fwd URG Flags' numeric
@attribute ' Bwd URG Flags' numeric
@attribute ' Fwd Header Length' numeric
@attribute ' Bwd Header Length' numeric
@attribute 'Fwd Packets/s' numeric
@attribute ' Bwd Packets/s' numeric
@attribute ' Min Packet Length' numeric
@attribute ' Max Packet Length' numeric
@attribute ' Packet Length Mean' numeric
@attribute ' Packet Length Std' numeric
@attribute ' Packet Length Variance' numeric
@attribute 'FIN Flag Count' numeric
@attribute ' SYN Flag Count' numeric
@attribute ' RST Flag Count' numeric
@attribute ' PSH Flag Count' numeric
@attribute ' ACK Flag Count' numeric
@attribute ' URG Flag Count' numeric
@attribute ' CWE Flag Count' numeric
@attribute ' ECE Flag Count' numeric
@attribute ' Down/Up Ratio' numeric
@attribute ' Average Packet Size' numeric
@attribute ' Avg Fwd Segment Size' numeric
@attribute ' Avg Bwd Segment Size' numeric
@attribute 'Fwd Avg Bytes/Bulk' numeric
@attribute ' Fwd Avg Packets/Bulk' numeric
@attribute ' Fwd Avg Bulk Rate' numeric
@attribute ' Bwd Avg Bytes/Bulk' numeric
@attribute ' Bwd Avg Packets/Bulk' numeric
@attribute 'Bwd Avg Bulk Rate' numeric
@attribute 'Subflow Fwd Packets' numeric
@attribute ' Subflow Fwd Bytes' numeric
@attribute ' Subflow Bwd Packets' numeric
@attribute ' Subflow Bwd Bytes' numeric
@attribute Init_Win_bytes_forward numeric
@attribute ' Init_Win_bytes_backward' numeric
@attribute ' act_data_pkt_fwd' numeric
@attribute ' min_seg_size_forward' numeric
@attribute 'Active Mean' numeric
@attribute ' Active Std' numeric
@attribute ' Active Max' numeric
@attribute ' Active Min' numeric
@attribute 'Idle Mean' numeric
@attribute ' Idle Std' numeric
@attribute ' Idle Max' numeric
@attribute ' Idle Min' numeric
@attribute ' Label' {BENIGN,DDoS}

@data
6,28,1,4,6,24,6,6,6,0,6,6,6,0,1071428.571,178571.4286,7,10.708252,23,1,0,0,0,0,0,5,1.666667,1.154701,3,1,0,0,0,0,20,80,35714.28571,142857.1429,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,0,0,0,0,0,0,1,6,4,24,16425,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,216219,1,5,6,30,6,6,6,0,6,6,6,0,166.497856,27.749643,43243.8,84815.31093,194709,0,0,0,0,0,0,205023,51255.75,95726.55678,194709,0,0,0,0,0,20,100,4.62494,23.124702,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,4876427,5,1,123,46,46,0,24.6,23.276598,46,46,46,0,34.656522,1.230409,975285.4,2153043.126,4826672,16,4876427,1219106.75,2405092.227,4826672,16,0,0,0,0,0,1,0,0,0,160,32,1.025341,0.205068,0,46,30.714286,21.684974,470.238095,0,1,0,0,1,0,0,0,0,35.833333,24.6,46,0,0,0,0,0,0,5,123,1,46,707,732,2,32,0,0,0,0,0,0,0,0,BENIGN
6,1243047,1,6,6,36,6,6,6,0,6,6,6,0,33.787942,5.631324,207174.5,489578.2101,1206230,3,0,0,0,0,0,1237991,247598.2,536053.1348,1206230,3,0,0,0,0,20,120,0.804475,4.826849,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,203,2,2,64,204,32,32,32,0,102,102,102,0,1320197.044,19704.4335,67.666667,75.745187,151,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,40,9852.216749,9852.216749,32,102,60,38.340579,1470,0,0,0,0,0,0,0,0,1,75,32,102,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,269,3,0,43,0,31,6,14.333333,14.433757,0,0,0,0,159851.3011,11152.41636,134.5,122.329473,221,48,269,134.5,122.329473,221,48,0,0,0,0,0,0,0,0,0,60,0,11152.41636,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.333333,14.333333,0,0,0,0,0,0,0,3,43,0,0,65,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
17,30379,4,4,184,248,46,46,46,0,62,62,62,0,14220.34958,263.339807,4339.857143,11363.71932,30110,3,30253,10084.33333,17461.38154,30247,3,30242,10080.66667,17455.03069,30236,3,0,0,0,0,80,80,131.669904,131.669904,46,62,53.111111,8.43274,71.111111,0,0,0,0,0,0,0,0,1,59.75,46,62,0,0,0,0,0,0,4,184,4,248,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
6,7169700,11,8,3158,3987,1386,0,287.090909,521.365218,1448,0,498.375,549.008961,996.554947,2.650041,398316.6667,1209197.419,5003672,3,2166025,216602.5,495971.4095,1621828,207,7079211,1011315.857,1870407.347,5003707,3,0,0,0,0,360,264,1.534234,1.115807,0,1448,357.25,521.596524,272062.9342,0,0,0,1,0,0,0,0,0,376.052632,287.090909,498.375,0,0,0,0,0,0,11,3158,8,3987,29200,22,4,32,2166025,0,2166025,2166025,5003672,0,5003672,5003672,BENIGN
6,111865041,54,31,11422,12974,1325,0,211.518518,291.080793,3069,0,418.516129,599.269048,218.084218,0.759844,1331726.679,4252122.936,16500000,0,112000000,2110661.151,5213794.746,16500000,0,112000000,3728829.933,6522831.566,16500000,1,0,0,0,0,1744,1008,0.482725,0.27712,0,3069,283.674419,436.423417,190465.3986,0,0,0,1,0,0,0,0,0,287.011765,211.518518,418.516129,0,0,0,0,0,0,54,11422,31,12974,29200,2079,28,32,20814,39430.45119,102741,342,14000000,3587422.584,16500000,8114711,BENIGN
6,1119685,1,5,6,30,6,6,6,0,6,6,6,0,32.1519,5.35865,223937,479129.6444,1080648,1,0,0,0,0,0,1116085,279021.25,534657.3272,1080648,1,0,0,0,0,20,100,0.893108,4.465542,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,30965,4,4,164,276,41,41,41,0,69,69,69,0,14209.59147,258.356209,4423.571429,11601.87272,30734,1,30803,10267.66667,17740.83531,30753,1,182,60.666667,64.298782,130,3,0,0,0,0,104,80,129.178104,129.178104,41,69,53.444444,14.757296,217.777778,0,0,0,0,0,0,0,0,1,60.125,41,69,0,0,0,0,0,0,4,164,4,276,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
17,238,2,2,64,204,32,32,32,0,102,102,102,0,1126050.42,16806.72269,79.333333,53.40724,141,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,80,80,8403.361345,8403.361345,32,102,60,38.340579,1470,0,0,0,0,0,0,0,0,1,75,32,102,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
6,264192,1,1,0,6,0,0,0,0,6,6,6,0,22.710756,7.570252,264192,0,264192,264192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,3.785126,3.785126,0,6,2,3.464102,12,0,0,0,1,0,0,0,0,1,3,0,6,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,BENIGN
6,96,3,1,43,6,31,6,14.333333,14.433757,6,6,6,0,510416.6667,41666.66667,32,26.851443,48,1,48,24,32.526912,47,1,0,0,0,0,0,0,0,0,0,60,20,31250,10416.66667,6,31,11,11.18034,125,0,0,0,0,1,0,0,0,0,13.75,14.333333,6,0,0,0,0,0,0,3,43,1,6,1013,0,2,20,0,0,0,0,0,0,0,0,BENIGN
6,10068146,1,6,6,36,6,6,6,0,6,6,6,0,4.171572,0.695262,1678024.333,4101289.396,10000000,3,0,0,0,0,0,10100000,2010747.8,4493932.754,10000000,3,0,0,0,0,20,120,0.099323,0.595939,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,18407,0,18407,18407,10000000,0,10000000,10000000,BENIGN
17,188,2,2,60,264,30,30,30,0,132,132,132,0,1723404.255,21276.59574,62.666667,68.193353,137,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,10638.29787,10638.29787,30,132,70.8,55.867701,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,110437,2,2,70,254,35,35,35,0,127,127,127,0,2933.799361,36.219745,36812.33333,63745.2435,110419,3,15,15,0,15,15,3,3,0,3,3,0,0,0,0,64,80,18.109873,18.109873,35,127,71.8,50.390475,2539.2,0,0,0,0,0,0,0,0,1,89.75,35,127,0,0,0,0,0,0,2,70,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,23981,2,2,104,224,52,52,52,0,112,112,112,0,13677.49468,166.798716,7993.666667,13840.24065,23975,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,83.399358,83.399358,52,112,76,32.863353,1080,0,0,0,0,0,0,0,0,1,95,52,112,0,0,0,0,0,0,2,104,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,9826975,1,6,6,36,6,6,6,0,6,6,6,0,4.27395,0.712325,1637829.167,3992683.629,9787827,3,0,0,0,0,0,9826798,1965359.6,4372908.851,9787827,3,0,0,0,0,20,120,0.101761,0.610564,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,39148,0,39148,39148,9787827,0,9787827,9787827,BENIGN
6,102118877,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888889,5.301991,114.32754,0.137095,7855298.231,25600000,92800000,1,102000000,25500000,50200000,101000000,362,101000000,12600000,32500000,92800000,1,0,0,0,0,112,192,0.048963,0.088133,0,11595,778.733333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.357143,2322.6,6.888889,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,23881,0,23881,23881,50400000,60000000,92800000,7969510,BENIGN
6,5,3,0,83,0,46,6,27.666667,20.207259,0,0,0,0,16600000,600000,2.5,2.12132,4,1,5,2.5,2.12132,4,1,0,0,0,0,0,1,0,0,0,60,0,600000,0,6,46,32.25,18.874586,356.25,0,1,0,0,1,0,0,0,0,43,27.666667,0,0,0,0,0,0,0,3,83,0,0,462,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
6,11437806,1,5,6,30,6,6,6,0,6,6,6,0,3.147457,0.524576,2287561.2,5102765.202,11400000,3,0,0,0,0,0,11400000,2858173.5,5704994.387,11400000,3,0,0,0,0,20,100,0.087429,0.437147,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,22148,0,22148,22148,11400000,0,11400000,11400000,BENIGN
6,82642455,6,9,11613,62,10220,0,1935.5,4095.416255,20,0,6.888889,5.301991,141.271215,0.181505,5903032.5,20400000,76600000,1,82600000,16500000,35900000,80800000,2,80800000,10100000,26900000,76600000,1,0,0,0,0,132,192,0.072602,0.108903,0,10220,730.0625,2553.585204,6520797.396,0,0,0,0,1,1,0,0,1,778.733333,1935.5,6.888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,4194881,0,4194881,4194881,76600000,0,76600000,76600000,BENIGN
17,386497,4,2,124,224,31,31,31,0,112,112,112,0,900.395087,15.524053,77299.4,159178.31,361385,4,25064,8354.666667,14463.77894,25056,4,48,48,0,48,48,0,0,0,0,80,64,10.349369,5.174684,31,112,54.142857,39.523953,1562.142857,0,0,0,0,0,0,0,0,0,63.166667,31,112,0,0,0,0,0,0,4,124,2,224,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
17,61629,2,2,82,240,41,41,41,0,120,120,120,0,5224.812994,64.904509,20543,35578.05565,61625,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,64,64,32.452255,32.452255,41,120,72.6,43.270082,1872.3,0,0,0,0,0,0,0,0,1,90.75,41,120,0,0,0,0,0,0,2,82,2,240,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
17,50962,2,2,82,254,41,41,41,0,127,127,127,0,6593.147836,78.489855,16987.33333,29417.72827,50956,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,39.244928,39.244928,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
17,41104,1,1,42,170,42,42,42,0,170,170,170,0,5157.648891,48.657065,41104,0,41104,41104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.328533,24.328533,42,170,84.666667,73.900834,5461.333333,0,0,0,0,0,0,0,0,1,127,42,170,0,0,0,0,0,0,1,42,1,170,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
17,65731,1,1,58,124,58,58,58,0,124,124,124,0,2768.860964,30.427044,65731,0,65731,65731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15.213522,15.213522,58,124,80,38.105118,1452,0,0,0,0,0,0,0,0,1,120,58,124,0,0,0,0,0,0,1,58,1,124,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
17,249,2,2,92,348,46,46,46,0,174,174,174,0,1767068.273,16064.25703,83,59.757845,152,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,40,8032.128514,8032.128514,46,174,97.2,70.108487,4915.2,0,0,0,0,0,0,0,0,1,121.5,46,174,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,2086498,1,5,6,30,6,6,6,0,6,6,6,0,17.253791,2.875632,417299.6,914460.4005,2053037,4,0,0,0,0,0,2079132,519783,1022235.19,2053037,4,0,0,0,0,20,100,0.479272,2.39636,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,140164,2,2,64,406,32,32,32,0,203,203,203,0,3353.214806,28.537998,46721.33333,80879.55896,140113,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,14.268999,14.268999,32,203,100.4,93.660557,8772.3,0,0,0,0,0,0,0,0,1,125.5,32,203,0,0,0,0,0,0,2,64,2,406,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,7204548,8,8,11613,56,4380,0,1451.625,1891.220765,20,0,7,5.656854,1619.671352,2.220819,480303.2,1560095.517,6063861,3,7204548,1029221.143,2601087.756,6923192,3,6899871,985695.8571,2260337.279,6063861,4,0,0,0,0,172,172,1.11041,1.11041,0,4380,686.764706,1455.107536,2117337.941,0,0,0,0,1,1,0,0,1,729.6875,1451.625,7,0,0,0,0,0,0,8,11613,8,56,229,256,6,20,859284,0,859284,859284,6063861,0,6063861,6063861,BENIGN
6,101600405,6,9,12982,56,5840,0,2163.666667,2864.527931,20,0,6.222222,5.783117,128.32626,0.147637,7257171.786,25500000,95800000,1,102000000,20300000,45000000,101000000,3,101000000,12600000,33600000,95800000,1,1,0,0,0,132,204,0.059055,0.088582,0,5840,900.8125,1966.79354,3868276.829,0,1,0,0,1,1,0,0,1,960.866667,2163.666667,6.222222,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,5017814,0,5017814,5017814,95800000,0,95800000,95800000,BENIGN
6,2061289,1,7,6,42,6,6,6,0,6,6,6,0,23.2864,3.881067,294469.8571,771021.0346,2042945,1,0,0,0,0,0,2058956,343159.3333,832739.1766,2042945,1,0,0,0,0,20,140,0.485133,3.395933,6,6,6,0,0,0,0,0,0,1,1,0,0,7,6.75,6,6,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
6,61143204,18,16,1297,9807,336,0,72.055556,127.607612,1814,0,612.9375,729.737347,181.606446,0.556072,1852824.364,3919629.583,10300000,2,61100000,3596659.059,4959092.254,10300000,116,61100000,4070566.8,5105566.717,10300000,53,0,0,0,0,584,520,0.294391,0.261681,0,1814,317.257143,564.80821,319008.3143,0,0,0,1,0,0,0,0,0,326.588235,72.055556,612.9375,0,0,0,0,0,0,18,1297,16,9807,29200,131,5,32,153529.8333,169496.9563,499514,84231,10000000,284015.9869,10300000,9475828,BENIGN
6,5716508,9,5,409,5005,222,0,45.444444,77.228737,2920,0,1001,1313.300803,947.08168,2.449048,439731.3846,1519772.924,5497163,2,5716508,714563.5,1932827.084,5497163,4,101587,25396.75,29103.89217,58794,260,0,0,0,0,192,112,1.574388,0.87466,0,2920,360.933333,846.05171,715803.4952,0,0,0,1,0,0,0,0,0,386.714286,45.444444,1001,0,0,0,0,0,0,9,409,5,5005,8192,237,8,20,219341,0,219341,219341,5497163,0,5497163,5497163,BENIGN
6,50534,1,1,0,0,0,0,0,0,0,0,0,0,0,39.577314,50534,0,50534,50534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.788657,19.788657,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,654,325,0,32,0,0,0,0,0,0,0,0,BENIGN
17,148936,4,2,180,296,45,45,45,0,148,148,148,0,3196.003653,40.28576,29787.2,53947.9889,124416,3,24473,8157.666667,14123.43097,24466,3,47,47,0,47,47,0,0,0,0,144,40,26.857174,13.428587,45,148,74.428571,50.258854,2525.952381,0,0,0,0,0,0,0,0,0,86.833333,45,148,0,0,0,0,0,0,4,180,2,296,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
17,31616,1,1,49,49,49,49,49,0,49,49,49,0,3099.696356,63.259109,31616,0,31616,31616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,31.629555,31.629555,49,49,49,0,0,0,0,0,0,0,0,0,0,1,73.5,49,49,0,0,0,0,0,0,1,49,1,49,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
6,95997190,6,9,11607,62,7300,0,1934.5,2863.744245,20,0,6.888889,5.301991,121.555641,0.156255,6856942.143,23100000,86700000,1,96000000,19200000,42900000,95900000,190,95900000,12000000,30400000,86700000,1,0,0,0,0,132,192,0.062502,0.093753,0,7300,729.6875,1913.817885,3662698.896,0,0,0,0,1,1,0,0,1,778.333333,1934.5,6.888889,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,39906,0,39906,39906,47900000,54900000,86700000,9099144,BENIGN
6,6145738,1,5,6,30,6,6,6,0,6,6,6,0,5.857718,0.976286,1229147.6,2732160.997,6116562,4,0,0,0,0,0,6138906,1534726.5,3054572.833,6116562,4,0,0,0,0,20,100,0.162714,0.813572,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29176,0,29176,29176,6116562,0,6116562,6116562,BENIGN
6,446598,3,4,664,421,664,0,221.333333,383.360579,421,0,105.25,210.5,2429.477965,15.674051,74433,114697.6163,225206,4,220285,110142.5,155114.4791,219825,460,226825,75608.33333,129999.946,225718,4,0,0,0,0,104,136,6.717451,8.956601,0,664,135.625,259.39046,67283.41071,0,0,0,1,0,0,0,0,1,155,221.333333,105.25,0,0,0,0,0,0,3,664,4,421,29200,5044,1,32,0,0,0,0,0,0,0,0,BENIGN
17,192,2,2,90,122,45,45,45,0,61,61,61,0,1104166.667,20833.33333,64,104.790267,185,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10416.66667,10416.66667,45,61,51.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,78364706,7,9,12976,56,5840,0,1853.714286,2010.094916,20,0,6.222222,5.783117,166.299354,0.204174,5224313.733,18800000,73100000,3,78400000,13100000,32000000,78300000,14,78300000,9790972.5,25600000,73100000,3,1,0,0,0,152,204,0.089326,0.114848,0,5840,847.470588,1540.665811,2373651.14,0,1,0,0,1,1,0,0,1,900.4375,1853.714286,6.222222,0,0,0,0,0,0,7,12976,9,56,229,256,5,20,26104,0,26104,26104,39100000,48000000,73100000,5196826,BENIGN
17,167,2,2,66,98,33,33,33,0,49,49,49,0,982035.9281,23952.09581,55.666667,55.895736,115,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,88186580,6,10,11613,68,7215,0,1935.5,3122.940009,20,0,6.8,5.006662,132.457796,0.181434,5879105.333,21500000,83400000,2,88200000,17600000,39100000,87500000,4,87500000,9726140.333,27700000,83400000,2,0,0,0,0,132,212,0.068038,0.113396,0,7215,687.470588,1987.570568,3950436.765,0,0,0,0,1,1,0,0,1,730.4375,1935.5,6.8,0,0,0,0,0,0,6,11613,10,68,229,256,4,20,4155265,0,4155265,4155265,83400000,0,83400000,83400000,BENIGN
17,23540,1,1,55,71,55,55,55,0,71,71,71,0,5352.591334,84.961767,23540,0,23540,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,42.480884,42.480884,55,71,60.333333,9.237604,85.333333,0,0,0,0,0,0,0,0,1,90.5,55,71,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,4492706,1,5,6,30,6,6,6,0,6,6,6,0,8.012988,1.335498,898541.2,1993110.069,4463877,3,0,0,0,0,0,4489907,1122476.75,2227630.159,4463877,3,0,0,0,0,20,100,0.222583,1.112915,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,176,2,2,82,210,41,41,41,0,105,105,105,0,1659090.909,22727.27273,58.666667,60.706946,124,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11363.63636,11363.63636,41,105,66.6,35.054244,1228.8,0,0,0,0,0,0,0,0,1,83.25,41,105,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,4415106,1,5,6,30,6,6,6,0,6,6,6,0,8.153825,1.358971,883021.2,1957501.113,4384682,3,0,0,0,0,0,4398904,1099726,2189978.921,4384682,3,0,0,0,0,20,100,0.226495,1.132476,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,63000,1,1,45,113,45,45,45,0,113,113,113,0,2507.936508,31.746032,63000,0,63000,63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.873016,15.873016,45,113,67.666667,39.259818,1541.333333,0,0,0,0,0,0,0,0,1,101.5,45,113,0,0,0,0,0,0,1,45,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,3010917,1,6,6,36,6,6,6,0,6,6,6,0,13.949239,2.324873,501819.5,1216368.186,2984693,3,0,0,0,0,0,2996957,599391.4,1333430.683,2984693,3,0,0,0,0,20,120,0.332125,1.992748,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN
17,159,2,2,76,236,38,38,38,0,118,118,118,0,1962264.151,25157.2327,53,87.481427,154,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,12578.61635,12578.61635,38,118,70,43.817805,1920,0,0,0,0,0,0,0,0,1,87.5,38,118,0,0,0,0,0,0,2,76,2,236,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
6,78372933,6,9,11613,62,7300,0,1935.5,3138.79504,20,0,6.888889,5.301991,148.967246,0.191393,5598066.643,20600000,77100000,2,78400000,15700000,35000000,78300000,3,78300000,9791060.5,27200000,77100000,2,0,0,0,0,132,192,0.076557,0.114836,0,7300,730.0625,2052.802328,4213997.396,0,0,0,0,1,1,0,0,1,778.733333,1935.5,6.888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,1212031,0,1212031,1212031,77100000,0,77100000,77100000,BENIGN
17,46048,1,1,49,91,49,49,49,0,91,91,91,0,3040.305768,43.43294,46048,0,46048,46048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.71647,21.71647,49,91,63,24.248711,588,0,0,0,0,0,0,0,0,1,94.5,49,91,0,0,0,0,0,0,1,49,1,91,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
6,8033983,1,6,6,36,6,6,6,0,6,6,6,0,5.227793,0.871299,1338997.167,3270402.331,8014666,1,0,0,0,0,0,8031800,1606360,3582358.528,8014666,1,0,0,0,0,20,120,0.124471,0.746828,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857143,6,6,0,0,0,0,0,0,1,6,6,36,229,0,0,20,19317,0,19317,19317,8014666,0,8014666,8014666,BENIGN
17,183,2,2,76,140,38,38,38,0,70,70,70,0,1180327.869,21857.9235,61,64.490309,131,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,10928.96175,10928.96175,38,70,50.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,63.5,38,70,0,0,0,0,0,0,2,76,2,140,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
6,140,1,1,6,6,6,6,6,0,6,6,6,0,85714.28571,14285.71429,140,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7142.857143,7142.857143,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
6,625,3,0,0,0,0,0,0,0,0,0,0,0,0,4800,312.5,374.059487,577,48,625,312.5,374.059487,577,48,0,0,0,0,0,0,0,0,0,96,0,4800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
6,1038335,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13,9.899495,11197.73484,6.741562,173055.8333,417765.6112,1025766,5,1038335,259583.75,510816.5874,1025766,376,5,5,0,5,5,0,0,0,0,124,40,4.815402,1.926161,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661,2320.2,13,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN
